resource,message_id,translated,notes
1243,15,"Now then, where's the orb?",
1243,1,It's not necessarily here.,
1243,19,What did you say!?,
1243,2,"The Dragon Orb's resting place was often
changed by the guardian tribe.",
1243,18,"That guardian tribe has already
died out.",
1243,24,Then what did we come here for!?,
1243,4,Lady Silmeria...,
1243,5,Let's try it.,
1243,21,"...Object reading, is it?",
1243,6,"If we follow the lingering traces,
we may reach the orb eventually...",
1243,7,"But where <PART> ---- <PART> are the objects, anyway?",
1243,16,"Since they enshrined the orb here, there should
be a reasonably sturdy dais for it.",
1243,22,Search for it.,
1243,8,"...All right, all right.",
1243,20,!,
1243,11,...What's wrong?,
1243,9,( Don't talk to me for a while... ),
1243,10,...,
1243,23,What's up?,
1243,12,"...No, it's nothing.",
1243,13,,
1243,2654,*yawn*,
1243,2655,"Stop dawdling.
We're heading to Villnore while it's still light.",
1243,2656,,
1243,2657,...What was that!?,
1243,2658,"That's enough, Aluze!",
1243,2683,"We have no intention of giving orders.
If we offended you, I apologize.",
1243,2677,"Aluze only said it out of kindness,
thinking traveling at night would be hard.",
1243,2659,Right?,
1243,2678,"If asked, I'll play bandit or pirate,
but I can't stomach being called a petty thief.",
1243,2686,"From the outside they look the same.
It's not like you to get angry over this.",
1243,2682,"Not like me, huh...",
1243,2662,"...Are we being suspected, by any chance?",
1243,2663,No <PART> ---- <PART> I would never think such a thing.,
1243,2664,,
1243,2665,I don't feel that way either.,
1243,2666,And the other?,
1243,2667,"With this object reading,
can't you read people's minds too?",
1243,2668,,
1243,2669,Do you want me to read it?,
1243,2670,"If it clears this baseless suspicion, gladly.
Right, Aluze?",
1243,2679,Sounds interesting.,
1243,2685,It's no good...,
1243,2671,...I can't read anything.,
1243,2672,"What, how boring...",
1243,2673,"How cruel...
So you really were suspicious of us after all?",
1243,2674,"No, it's not like that, but...",
1243,2675,Sorry about that...,
1243,2680,,
1243,2676,"But reading the thoughts dwelling in objects...
Valkyries really are amazing.",
1243,2681,This isn't a Valkyrie's power. It's mine alone.,
1243,2752,,
1243,2753,,
1243,2754,,
1243,2755,,
1243,2756,,
1243,2766,,
1243,2767,,
