resource,message_id,translated,notes
1195,37,"Today's liner is cancelled.
There's been an accident, so it can't sail!",
1195,23,"As I've said many times,
for the time being there's no prospect of service resuming!",
1195,1,"Don't mess around!
Isn't there another ship?",
1195,2,"I told you, there isn't any!",
1195,3,( ...This is Ahly's doing. ),
1195,4,,
1195,5,"( She may be lurking nearby.
For now <PART> ---- <PART> we have to get out of here. )",
1195,36,Are we going to wait somewhere until service resumes?,
1195,35,"( We can't afford to take our time.
We'll use the underground passage. )",
1195,30,Where would something like that be...?,
1195,6,( Wait! ),
1195,7,"( Call out to that man
and invite him to come along. )",
1195,8,...Which man?,
1195,31,"( When I say 'that man',
there's no one else it could be! )",
1195,10,...Why?,
1195,32,( I'll explain later. Hurry! ),
1195,11,...I can't.,
1195,34,"( Never mind, just ask him! )",
1195,12,,
1195,13,,
1195,14,...Did you need something?,
1195,15,"I... I know a good way to get to Dipan, but...",
1195,16,"if you wouldn't mind, how about coming...",
1195,17,...with me?,
1195,33,...Why me?,
1195,18,Pardon me. I have yet to introduce myself.,
1195,19,"I am Alicia, daughter of the King of Dipan.",
1195,20,!,
1195,21,"For certain reasons, I am concealing my identity,
but I must hurry back to Dipan, and so...",
1195,22,,
1195,24,"Seeing that this commotion does not unsettle you,
I make this request trusting in your fine character.",
1195,28,"Of course, I shall prepare a suitable reward.
What do you say?",
1195,25,...Very well.,
1195,26,Then let us go at once.,
1195,29,"( I'll handle the rest.
Don't say anything unnecessary. )",
1195,27,...Yes.,
1195,2755,,
1195,2756,,
1195,2757,,
1195,2758,,
1195,2759,,
