resource,message_id,translated,notes
1253,17,You really do your best with that fragile frame.,
1253,1,"...It's my duty, after all.",
1253,18,"Hey, what kind of duty is it?
If you don't mind, won't you tell me?",
1253,19,"To find the Dragon Orb before the gods
do, and bring it home to my country.",
1253,2,That's all.,
1253,3,I wonder how that differs from our treasure hunting...,
1253,4,It is to avoid a war with the gods!,
1253,5,"Chasing such a grand prize, your reasons are noble too.
We petty thieves just can't compare...",
1253,20,You are not thieves by any means.,
1253,6,You are dependable allies of us in Dipan.,
1253,7,"Even if it's a lie, hearing that
is a bit of a comfort...",
1253,8,Just accept it and be glad...,
1253,9,"Mercenaries are all about the money...
Praise won't earn you a single coin.",
1253,10,Alicia is the princess of Dipan.,
1253,11,"Show them your good side, and someday
they might hire you for a big reward.",
1253,21,Ohh...,
1253,13,You're not surprised?,
1253,14,"Ah, yes...",
1253,22,A certain dignity that drifts about her...,
1253,16,...Because I figured she must be of noble birth.,
1253,2752,,
1253,2753,,
1253,2754,,
1253,2755,,
1253,2756,,
