resource,message_id,translated,notes
1321,44,Are you okay? Hey...,
1321,38,I can feel pain...,
1321,39,Pull yourself together. That's not like an undead.,
1321,43,We must make haste. Lenneth is in danger...,
1321,1,"That said, the way we are now,
we'd just repeat the same thing, right?",
1321,40,And these two are no help either...,
1321,4,It's futile. They aren't wandering souls like the others.,
1321,41,"Valkyrie spirits that lost their place,
unable to escape the Sovereign's Rite's curse.",
1321,5,"Eventually, they will fade...",
1321,6,"So we're all the fighting strength that's left, huh...",
1321,7,"No. If we recover Lenneth's soul, we can produce new fighting strength.",
1321,8,Lezard meant to fuse with Lenneth...,
1321,9,"Before he does, make me the vessel and fuse
the three sisters' souls, and unite the valkyries' power into one!",
1321,10,"With that power, we could stand against Lezard...",
1321,11,...Do we have to go that far?,
1321,12,"You all must have seen.
Our enemy is a god who surpasses Odin.",
1321,13,,
1321,14,Please let me be the vessel!,
1321,15,And here I thought you were going to say something sensible...,
1321,16,It's a different matter from housing Silmeria in your body!,
1321,17,"Fuse all four souls, vessel included, and you will
be reborn as a being with a completely different soul!",
1321,18,"Like when I once fused with a man named Dylan
and hid my own existence...",
1321,19,"If becoming one with them lets me obtain
the future I desire...",
1321,20,"I don't mind if my own self is swallowed up
and I can never go back!",
1321,21,"The burden on that body is too great.
It won't last long.",
1321,22,"All the more so for you, who are wounded!",
1321,23,"If the body crumbles, the soul perishes as well.",
1321,24,I don't mind!,
1321,25,Don't talk so lightly about it!,
1321,26,"Think about how much hardship you and I
have endured to get this far...",
1321,27,...I've thought about it.,
1321,28,"I've thought about it, all this time...",
1321,29,"Ever since I was small, I wanted to be free of Silmeria,
and yet...",
1321,30,"When that wish was granted, I was empty...",
1321,31,"And then... for the first time, I thought...",
1321,32,That I need Silmeria...,
1321,33,I understand your determination.,
1321,34,...Rufus.,
1321,35,Don't say anymore... I understand.,
1321,36,...Let's go!,
1321,2752,,
1321,2753,,
1321,2754,,
1321,2755,,
