resource,message_id,translated,notes
1323,1,I sense it...,
1323,2,"The aura of my beloved goddess, so long awaited...",
1323,2666,"My beloved goddess, Lenneth Valkyrie...",
1323,2672,"The ideal of becoming one with you
and becoming the world's creator, now...",
1323,2669,"At last, it will be realized...",
1323,2670,"Welcome, kindred.
To think you'd hurry here to congratulate me...",
1323,2688,Lenneth's heart... and her soul...,
1323,2689,All of it shall be mine!,
1323,2690,"Begone, foolish human!",
1323,2691,The soul...,
1323,2692,cannot be owned by another.,
1323,2693,So a god...,
1323,2694,...was not as all-powerful as I had hoped.,
1323,2695,Exactly so.,
1323,2696,No being can dominate the heart...,
1323,2697,...no such thing exists.,
1323,2698,"The sin of toying with many souls.
The sin of wreaking destruction with the power of the divine lance.",
1323,2699,Atone for it with the extinction of your soul...,
1323,2700,It is my defeat...,
1323,2701,Alicia...,
1323,2702,,
1323,2703,,
1323,2704,,
1323,2752,,
1323,2762,,
1323,2763,,
