resource,message_id,translated,notes
1313,34,...Looks like this time you really saved me.,
1313,30,I'm glad if you choose to see it that way.,
1313,2,"I had no intention of saving you.
I merely judged this to be the best plan to save the world.",
1313,3,So your heart still lies with Odin?,
1313,24,That is...,
1313,22,...Even I don't really know.,
1313,4,It is the world that gives rise to the gods.,
1313,5,"It is not that the world exists because of the gods.
You are beginning to notice that now.",
1313,18,"An undead, speaking as if he understands...",
1313,25,Please have that kind of talk with Odin and Lezard.,
1313,23,...That is right.,
1313,6,Let's hurry ahead.,
1313,17,Lezard is probably ahead of here.,
1313,35,A world just created...,
1313,7,"In this world, this very place is still everything, it seems...",
1313,19,We can no longer return to Asgard or to Midgard...,
1313,33,I have a plan in place.,
1313,9,This is... the Water Mirror?,
1313,15,"It is the only window connecting the closed world.
If it comes to it, we can return.",
1313,20,"That said, Asgard too will no longer escape further ruin...",
1313,10,"If you ask me, that is Odin's own doing...",
1313,11,"But even so, if everything vanished,
you, I, and everyone would be in trouble.",
1313,32,...That is how it is.,
1313,26,Heh...,
1313,12,"The Dragon Orb is here...
Gungnir is in Lezard's hands, then?",
1313,21,That means two of the Four Treasures that protect the world are in this other world.,
1313,27,Couldn't we just burn everything away with the Orb right now?,
1313,16,"If the power meant for stability is used for destruction,
that power weakens each time.",
1313,28,"If you're prepared to abandon Midgard, that would be fine too, but...",
1313,13,...No way.,
1313,29,This wave is... Lenneth...,
1313,14,Again...? But why...?,
1313,2764,,
1313,2765,Ahly <PART> has joined the party.,
1313,41,,
1313,42,,
1313,2752,,
1313,2753,,
1313,2754,,
1313,2755,,
1313,2756,,
