resource,message_id,translated,notes
1325,1558,The future Alicia desired...,
1325,1559,"The world has become far too warped...
I have to guide it in a better direction, even just a little.",
1325,1560,That is... the duty left to us.,
1325,1561,I will go to Asgard.,
1325,1562,"I must return Gungnir,
the spear that protects Asgard...",
1325,1563,"If you were the supreme god, we undead
might be spared from quarreling with the gods forever.",
1325,1564,"I wonder what look
that Fray woman will make.",
1325,1565,...I'm counting on you.,
1325,1582,"...Apparently, in this world,
I've ceased to be one of the undead.",
1325,1583,What did you say!?,
1325,1581,I can feel death.,
1325,1569,"It brings back the memory of the one time I felt it, ages ago.",
1325,1570,...Not bad.,
1325,1571,I've found a good place to die.,
1325,1572,You intend to stay here!?,
1325,1573,"As an undead, I have no place to return to.",
1325,1574,Same here. I'll keep you company.,
1325,1575,I decline.,
1325,1576,"You, who were once human, still have a great task left:
the rebuilding of Midgard...",
1325,1577,...You're telling me to become the Orb's guardian?,
1325,1584,Who else would there be?,
1325,1579,Everyone settles where they ought to settle.,
1325,1580,,
1325,2741,,
1325,2742,,
1325,2743,,
