resource,message_id,translated,notes
1291,23,You should be fine for a while.,
1291,20,"But you can't stay here forever.
Once you've rested, leave the forest.",
1291,21,Lady... do you know who I am?,
1291,1,"You're a half elf, aren't you?
The one Heimdall is desperately searching for.",
1291,2,...Why hide me if you know?,
1291,36,I guess I felt sorry for you...,
1291,29,"Even though she helped us,
you don't have to blame her...",
1291,3,I wonder about that...,
1291,4,"She might just be trying to politely
throw out a nuisance...",
1291,5,That's not true!,
1291,6,...As if an elf would pity someone like me!,
1291,7,Please don't take offense...,
1291,8,...Thank you.,
1291,9,...And you are?,
1291,10,I am Alicia of the Principality of Dipan.,
1291,11,A human?,
1291,24,"Don't misunderstand. I only want to know
what you two came here for...",
1291,25,"We're heading for Yggdrasil
through the gates of Bifrost.",
1291,30,And then to Valhalla.,
1291,31,,
1291,12,,
1291,13,"Unless you are chosen as an einherjar,
or become one of the undead.",
1291,33,The undead...,
1291,14,"If I become one of the undead, will I be able
to pass through the gates of Bifrost?",
1291,15,"It means if you could cast off
your physical body.",
1291,26,"But if your heart becomes a monster too,
then you lose everything.",
1291,27,"You take ghoul powder, and stop the erosion
just before it affects your mind...",
1291,16,"If you wear this ring, the wearer's time stops.",
1291,17,It stops both growth and erosion...,
1291,34,"But if you take off the ring, Rufus...",
1291,18,"My soul disappearing only happens on Midgard.
Once we cross the gates of Bifrost, I won't need it.",
1291,35,"The leftover ghoul powder that Dallas and the others drank
might be in the laboratory of Dipan Castle...",
1291,32,Alicia... what will you do?,
1291,22,...You two are serious!?,
1291,28,Yeah...,
1291,19,Let's go to Dipan.,
1291,2752,,
1291,2753,,
1291,2754,,
