resource,message_id,translated,notes
1289,6,Don't worry about me... Go!,
1289,8,Not a chance...,
1289,1,For me... this was as far as we agreed.,
1289,9,This is as far as we go...,
1289,5,...Hmph!,
1289,10,Don't!,
1289,11,Why do you stop me!?,
1289,12,Because there's no one but you!,
1289,13,"The one who can save Midgard,
the one I can entrust my feelings to...",
1289,2,Only you...,
1289,7,...Please... go!,
1289,3,"Ahead there's a hollow in a large tree
where no one comes near.",
1289,4,...Come...,
1289,2733,Thanks for everything...,
1289,2736,"...This is the first time in my life
an elf has been so kind to me.",
1289,2732,Thank you very much.,
1289,2735,...It's Roussalier.,
1289,2737,Roussalier...,
1289,2734,...Take care.,
1289,2752,,
1289,2753,,
1289,2754,,
