resource,message_id,translated,notes
1209,688,"Hey, what's wrong!?",
1209,689,I can't bear it anymore...,
1209,690,"Even though we're this far away, all the
town rumors are nothing but bad news
about Dipan...",
1209,691,...Rumors are rumors.,
1209,692,Don't give me empty comfort...,
1209,703,"Hey, can't we use that <PART> ---- <PART>
...the transport magic, was it?",
1209,694,...The transport formation?,
1209,695,"That's it, that's it!",
1209,702,Unfortunately...,
1209,696,Why!?,
1209,697,"...Actually, I already gave it a try.",
1209,698,"However, a strong barrier had been
cast over Dipan.",
1209,699,"I am sorry, but it is far beyond
my power.",
1209,700,...At least let us pray that ships are sailing.,
1209,701,Solde again...,
1209,2761,,
1209,2762,,
1209,2763,,
1209,2764,,
