resource,message_id,translated,notes
1261,1,Does it still hurt anywhere?,
1261,3,...No.,
1261,2,"I thought I was the only one
in this world toyed with by the gods.",
1261,10,"It may be rude of me to say this, but...",
1261,19,"but hearing your story, honestly,
I felt a little better.",
1261,9,That you're the same as me...,
1261,11,As if it's the same...,
1261,12,You've got it far worse than me...,
1261,4,"Around the time I began to understand Silmeria,
I was very afraid to sleep at night...",
1261,13,"If Silmeria were summoned
while I was asleep...",
1261,5,"When I thought I might vanish,
never to wake again, I couldn't sleep.",
1261,6,"What does it feel like...
when your soul disappears?",
1261,7,,
1261,15,...I'm sorry.,
1261,14,"Maybe you've come to terms with it,
but I'm still afraid to sleep...",
1261,8,"So the gods will never
grant us peace...",
1261,16,Let's drop this talk...,
1261,18,"Let's hurry and find the orb,
and give Odin a nasty surprise!",
1261,2752,,
1261,2753,,
