resource,message_id,translated,notes
1255,36,Gwah!,
1255,2,,
1255,3,The ring! <PART> ---- <PART> Hurry and put it back on him!,
1255,4,What happened!?,
1255,5,"A strong barrier is cast over the dais,
but it should never harm a human...",
1255,33,I'm not human...,
1255,24,...I'm a half-elf.,
1255,6,"A body the same as a god's. In other words, a vessel of the gods...",
1255,35,Say whatever you want...,
1255,7,So you had noticed after all...,
1255,34,"What does this mean?
I don't understand!",
1255,28,"I'm a spare body meant
for Odin alone!",
1255,9,"So he can possess me at once if something happens to him,
this ring stops my growth and aging.",
1255,10,"If... you had left it off,
what would have happened?",
1255,11,I've been told my soul would disappear...,
1255,12,"I can't even be reincarnated <PART> ---- <PART>
this ring keeps me alive.",
1255,13,"To expose with your own carelessness
the true form I had kindly kept quiet...",
1255,14,"He's fighting for your sake.
Isn't that a harsh way to put it?",
1255,15,I wonder about that...,
1255,29,"You followed us this far precisely
because you expect something from us, no?",
1255,17,"Heh... can't hide anything from you, huh?",
1255,30,"It's true, I was betting on you all...",
1255,18,"Because if we take down that bastard Odin,
my fate might change too.",
1255,19,"I was already sick of living <PART> ---- <PART>
like livestock in the Forest of Spirits...",
1255,20,"Now that it's out, it can't be helped...",
1255,21,"Besides, even if this bunch knows,
there's nothing to worry about, right?",
1255,22,"There is no such thing as unavoidable fate in this world.
We are all on your side.",
1255,23,Save your empty reassurance...,
1255,31,The orb is being carried in Kalstad's direction.,
1255,37,O pitiful slaves of the gods...,
1255,2752,,
1255,2753,,
1255,2754,,
1255,2755,,
1255,2756,,
1255,2757,,
