resource,message_id,translated,notes
643,27,Usar,
643,31,Precioso,
643,32,Segurando,
643,33,Lista,
643,34,Guia,
643,35,Configurar,
643,36,Libertar,
643,42,Perfil,
643,43,Biografia,
643,44,Jogo,
643,45,Ambiente,
643,46,Controles,
643,47,Mudar,
643,48,Desfazer,
643,49,Padrão,
643,50,Salvar,
643,51,Carregar,
643,52,Usar itens.,
643,53,Mudar equipamento.,
643,54,Definir habilidades.,
643,55,Definir ataques normais.,
643,56,Ver informações de pedra de selo.,
643,57,Reconfigurar grupo.,
643,58,Verificar status do personagem.,
643,59,Ajustar configurações do jogo.,
643,60,Salvar<001A>carregar dados de jogo.,
644,5,Item Precioso,
644,23,Usar um item.,
644,24,Ver equipamento.,
644,25,Ver acessórios.,
644,26,Ver outros itens.,
644,27,Ver itens preciosos.,
644,39,Ordenar por limite físico.,
644,42,<8099:32>Ordem <8099:09><8099:0A>Página,
644,43,<8099:21>Usar <8099:32>Ordem <8099:09><8099:0A>Página,
644,44,<8099:21>Usar <8099:09><8099:0A>Página,
644,45,<8099:21>Usar,
644,1749,Pedra da Luz Solar,
644,1750,Pedra da Auréola,
644,1751,Pedra da Nuvem Irisada,
644,1752,Pedra da Lua Oculta,
644,1753,Pedra da Chama Carmesim,
644,1754,Anel de Mylinn,
644,1755,Orbe do Dragão,
644,1756,Pó Necrótico,
644,1757,Pedra do Sol e da Lua,
644,1761,"Pedra do Eclipse",
644,1769,Fúria Avançada,
644,1774,Primeiro Oráculo,
644,1775,Segundo Oráculo,
644,1776,Terceiro Oráculo,
644,1777,Quarto Oráculo,
644,1778,Quinto Oráculo,
644,1779,Sexto Oráculo,
644,1780,Sétimo Oráculo,
644,1781,Oitavo Oráculo,
644,1782,Nono Oráculo,
644,1783,Espelho D'água,
644,1784,Chave para as Minas,
644,1794,O anel que Odin obrigou Rufus a usar. Suprime todo o poder.,
644,1795,Uma das Quatro Relíquias. Protege Midgard.,
644,1796,Remédio que transforma humanos vivos em carniçais.,
644,1802,Dá a quem o possui mais ataques do que o normal.,
644,1803,Ensina a Silmeria o ataque normal Verdade Rebeliosa.,
644,1804,Ensina a Brahms o ataque normal Chuva de Sangue.,
644,1805,Ensina a Rufus o ataque normal Quebra Trovão.,
644,1806,Ensina a Arngrim o ataque normal Fim Mortífero.,
644,1807,Ensina a Dylan o ataque normal Legião Dismembrada.,
644,1808,Ensina a guerreiros leves o ataque normal Segunda Ruína.,
644,1809,Ensina a Hrist o ataque normal Fúria Avançada.,
644,1810,Ensina a Lenneth o ataque normal Quebra de Código.,
644,1811,"Ensina a Alicia e à Valquíria o ataque normal Lâmina
do Céu Alto.",
644,1812,Ensina a guerreiros pesados o ataque normal Lâmina Sônica.,
644,1813,Ensina a arqueiros o ataque normal Tiro Esmagador.,
644,1814,"Quanto mais voltas você dá, mais forte o inimigo fica.
Seja forte.",
644,1815,"A paz viria, se ao menos Odin não existisse.",
644,1816,"Se ninguém causasse problemas, o Ragnarok nunca viria.
Mesmo assim...",
644,1817,Será que Rufus e Freya um dia serão amigos...?,
644,1818,A transferência de Brahms atrai os mortos-vivos.,
644,1819,"Com ou sem Odin, Lezard ainda se tornaria um mago maligno.",
644,1820,"Silmeria e as irmãs não mudaram. O Rito Soberano
as invocará como sempre.",
644,1821,"Acho que Surt e Hel não mudariam. O mistério é Loki... e
por que ele fez o que fez.",
644,1822,Você é forte. Eu perdi. Tente outra rodada; seu prêmio espera.,
644,1823,"Um fragmento do espelho d'água do Salão de Valhalla. Com ele,
é possível viajar a qualquer lugar do mundo.",
644,1824,A chave da porta que fica dentro da Mina de Turgen.,
645,13,Elmo,
645,14,Couraça,
645,15,Braçad.,
645,16,Grevas,
645,33,Hab. formada!,
645,34,Hab. destruída.,
645,40,Trocar arma.,
645,41,Trocar elmo.,
645,42,Trocar peitoral.,
645,43,Trocar braçadeiras.,
645,44,Trocar grevas.,
645,45,Trocar acessórios.,
645,59,Ver habilidades não aprendidas.,
645,60,Mostrar descrição do equipamento.,
645,61,<8099:33>Habilidades <8099:0B><8099:0C>Personagem <8099:10>Info,
645,62,<8099:32>Ordem <8099:33>Habilidade <8099:09><8099:0A>Página,
645,65,<8099:03><8099:04>Trocar Página,
645,66,1. Ver o Status,
645,67,2. Tipos de Equipamento,
645,68,3. Vínculos,
645,69,4. Runas,
645,70,5. Aprender Habilidades,
645,72,"Os números de status no canto superior direito
indicam as capacidades do personagem.",
645,74,"Equipe 9 espaços: arma, cabeça, corpo,
braços, pernas e mais 4 espaços extras.",
645,75,"Além dos tipos de uma e duas mãos, há
4 cores de equipamento: vermelho, azul, verde
e incolor.",
645,76,"Equipe itens da mesma cor lado a lado e
os quadros piscam.

Isso se chama vínculo.",
645,77,"Vinculados, os efeitos do equipamento
são reforçados.",
645,78,"Quanto mais equipamentos vinculados,
maior o reforço.",
645,79,"Junte equipamentos da mesma cor para
efeitos ainda mais fortes.",
645,80,"Além da cor, o equipamento também tem um
atributo de runa.

As runas é que formam as habilidades.",
645,81,"Há atributos de runa em equipamentos vermelhos,
verdes e azuis, mas não nos incolores.",
645,82,"Habilidade é um poder especial usado em batalha.

Use as de ataque para atacar, as de defesa para
defender, etc. Há 5 tipos no total.",
645,83,"Combinar certas runas com equipamentos
vinculados faz as runas brilharem.

Isso forma uma habilidade.",
645,84,"Quando uma habilidade se forma, o nome dela
aparece na tela.",
645,85,"Formar uma habilidade não significa poder usá-la.
Formá-la é como descobri-la.",
645,86,"Veja a combinação de runas que forma cada
habilidade com <8099:33>.",
645,87,"Se faltar uma runa no seu equipamento, aparece
um ""?"".",
645,88,"Vencer batalhas com habilidades formadas
aumenta a % de aquisição.",
645,89,"Quando a % de aquisição chega a 100, você aprende
a habilidade.

Defina-a na tela de habilidades para usar em batalha.",
646,4,Pontos de Cap.,
646,5,Máx,
646,6,,
646,7,Hab.,
646,8,,
646,9,,
646,10,,
646,11,,
646,12,,
646,13,,
646,14,,
646,16,Ação,
646,23,Definir habilidades,
647,6,Atq. Especial,
647,7,Magia Sup.,
647,8,N.,
647,9,Ataques Normais,
647,10,Feitiços,
647,13,1.,
647,14,2.,
647,15,3.,
647,16,DEF,
647,21,Definir ataque normal.,
647,22,Definir ataque caótico.,
647,23,Definir feitiço.,
647,24,Reordenar ataques.,
647,25,<8099:33>Reordenar <8099:0B><8099:0C>Personagem,
647,28,<8099:21><8099:33>OK <8099:22>Voltar,
648,1,Custo,
648,4,1. Pedras de Selo,
648,5,2. Alvos dos Efeitos,
648,6,3. Efeitos de Área,
648,7,4. Vazio da Divinidade,
648,8,5. Fontes e Restauração,
648,9,6. Menu do Acampamento,
648,13,,
648,3,Origem,
648,18,Adquirido,
648,19,Restaurada,
648,26,,
648,50,Ver pedras de selo portadas.,
648,51,Ver lista de pedras de selo.,
648,52,Ver descrição da pedra de selo.,
648,53,<8099:33>Info<0065><8099:09><8099:0A>Trocar página,
648,54,,
648,55,<8099:03><8099:04>Trocar página,
