resource,message_id,translated,notes
649,122,"Nåväl, adjö. Tack för minnena.",
649,123,Äntligen fri från krigets öde.,
649,124,Det var roligt så länge det varade. Lycka till!,
649,125,Det är en ära att ha kämpat vid din sida.,
649,126,V-v-vänta! Är det slutet?,
649,127,"Så du behöver mig inte, trots allt.
Nå, då gör jag som jag vill.",
649,128,Med tur möts vi igen någon dag.,
649,129,Jag hade gärna velat ha lite mer action.,
649,130,Må du vandra krigarens väg till ära.,
649,131,"Vad än händer, håll fast vid ditt hjärta.",
649,132,"Hoppas att jag hjälpte till, om än bara lite.",
649,133,Jag önskar dig allt gott utan mig.,
649,134,Härifrån gör du bara det som känns rätt.,
649,135,Tjänade jag dig verkligen väl?,
649,136,Så detta är slutet. Jag kommer att sakna dig.,
649,137,Jag hoppas att du inte ångrar detta.,
649,138,"Jaga dina drömmar, vännen!",
649,139,Resten är upp till dig. Tro på dig själv.,
649,140,Det finns inget mer jag kan göra. Lycka till!,
649,141,Det var roliga tider. Vi ses!,
649,142,Kanske börjar jag på min nästa manick.,
649,143,Att möta dig var en lycklig slump.,
649,144,Att skiljas är en så ljuv sorg.,
649,145,"Jag är glad att vara fri,
men nu vet jag inte vad jag ska göra.",
649,146,Du klarar dig bra på egen hand.,
649,147,Farväl. Du kommer att vara i mina böner.,
649,148,Så är det slut med det.,
649,149,Jag ska vårda det liv du gett mig.,
649,150,"Så det är så? Är allt slut, bara så där?",
649,151,Nu kan jag slutföra min forskning ostört.,
649,152,"Antar att jag gör som jag vill, då.",
649,153,"Det var så mycket, så plötsligt.
Tack för all din hjälp.",
649,154,Jag ska leva för att tjäna Midgård.,
649,155,"Tror du att jag överlevt min nytta?
Du kommer att ångra det här.",
649,156,"Kom ihåg att även om våra kroppar skiljs åt,
förblir våra andar tillsammans.",
649,157,Även med en ny kropp kan jag inte återvända hem.,
649,158,"Jag är djupt i din skuld.
Jag ber att ödet är på din sida.",
650,4,Exp.,
650,7,STY,
650,8,INT,
650,9,SMI,
650,10,AGI,
650,11,KON,
650,31,Fryst,
650,47,Klass,
650,48,Ålder,
650,49,Kön,
650,50,Född,
650,51,Död,
650,52,Storlek,
650,53,Man,
650,54,Kvinna,
650,55,Visa förmågor.,
650,56,Visa utrustning.,
650,57,Visa inlärda färdigheter.,
650,58,Visa inlärda vanliga attacker.,
650,59,Visa inlärda trollformler.,
650,60,Visa profil.,
650,61,Visa biografi.,
650,63,<8099:21>Info <8099:0B><8099:0C>Karaktär,
650,1676,Magiker,
650,1613,Riddare av Dipan,
650,1617,Stridsmö,
650,1620,Livets skapare,
650,1627,Gudarnas kärl,
650,1628,Einherjar,
650,1678,21 <0066>i människoår<0067>,
650,1685,25 <0066>i människoår<0067>,
650,1686,23 <0066>i människoår<0067>,
650,1690,26 <0066>i människoår<0067>,
650,1716,20,
650,1719,35,
650,1728,17 <0066>i själva verket 58<0067>,
650,1732,21,
650,1735,19,
650,1737,34,
650,1740,42,
650,1743,38,
650,1777,324 C.C.,
650,1778,445 C.C.,
650,1779,550 C.C.,
650,1783,567 C.C.,
650,1784,636 C.C.,
650,1785,634 C.C.,
650,1786,704 C.C.,
650,1787,350 C.C.,
650,1788,464 C.C.,
650,1789,546 C.C.,
650,1790,548 C.C.,
650,1791,549 C.C.,
650,1794,582 C.C.,
650,1795,630 C.C.,
650,1796,754 C.C.,
650,1797,308 C.C.,
650,1798,564 C.C.,
650,1800,627 C.C.,
650,1801,730 C.C.,
650,1802,748 C.C.,
650,1804,773 C.C.,
650,1805,705 C.C.,
650,1806,555 C.C.,
650,1807,112 C.C.,
650,1808,390 C.C.,
650,1809,423 C.C.,
650,1810,539 C.C.,
650,1811,554 C.C.,
650,1813,563 C.C.,
650,1814,573 C.C.,
650,1823,800 C.C.,
650,1847,346 C.C.,
650,1848,468 C.C.,
650,1853,599 C.C.,
650,1854,659 C.C.,
650,1857,375 C.C.,
650,1858,489 C.C.,
650,1865,662 C.C.,
650,1866,776 C.C.,
650,1867,333 C.C.,
650,1868,622 C.C.,
650,1870,650 C.C.,
650,1872,769 C.C.,
650,1873,796 C.C.,
650,1874,802 C.C.,
650,1877,146 C.C.,
650,1878,418 C.C.,
650,1879,450 C.C.,
650,1882,586 C.C.,
650,1883,601 C.C.,
650,1885,681 C.C.,
650,1888,<0068>80<0069><006A>54<0069><006B>80,
650,1896,<0068>84<0069><006A>56<0069><006B>83,
650,1897,Genomsnitt för de tre systrarna,
650,1900,<0068>88<0069><006A>58<0069><006B>87,
650,1917,<0068>83<0069><006A>60<0069><006B>85,
650,1918,<0068>82<0069><006A>58<0069><006B>84,
650,1919,<0068>86<0069><006A>60<0069><006B>85,
650,1920,<0068>82<0069><006A>57<0069><006B>82,
650,1923,<0068>79<0069><006A>55<0069><006B>80,
650,1924,<0068>86<0069><006A>60<0069><006B>84,
650,1925,<0068>79<0069><006A>55<0069><006B>78,
650,1926,<0068>83<0069><006A>59<0069><006B>84,
650,1940,<0068>80<0069><006A>56<0069><006B>81,
650,1941,<0068>84<0069><006A>58<0069><006B>85,
650,1942,<0068>83<0069><006A>58<0069><006B>85,
650,1943,<0068>88<0069><006A>62<0069><006B>86,
650,1944,<0068>79<0069><006A>54<0069><006B>78,
650,1958,"En av de tre valkyriorna, gudinnor som styr över ödet.
 
Silmeria skulle ha återfötts som Alicia, prinsessa av Dipan<808C:000000C0>---<808D>men på grund av en ofullständig Suveränens rit (trollformeln som befaller valkyriornas återfödelse) återföddes hon med sina valkyrieminnen och en del av sina krafter inuti Alicia, tillsammans med de einherjar som följt henne.
 
De sammanflätade själarna hos Alicia och Silmeria utstår otaliga prövningar som två själar som samexisterar i samma kropp.
 
Under samexistensen med Alicia har Silmeria kunnat föra sin medvetenhet till ytan och ta kontroll över kroppen, men hennes instabila tillstånd har hindrat henne från att behålla makten under längre stunder.
 
När hon har kontroll över kroppen kan Silmeria använda sina valkyriekrafter för materialisering och fotonprojektion.",
