resource,message_id,translated,notes
648,983,Heligattack 1/2,
648,984,Mörkerattack 1/2,
648,985,Attack med gift,
648,986,Attack med tystnad,
648,987,Attack med förvirring,
648,988,Attack+ vid full HP,
648,989,Minskad hastighet,
648,990,Projektilattack 200%,
648,991,Undvikande upp,
648,992,Träffsäkerhet upp,
648,993,Inget undvikande/motattack,
648,994,Ingen blockering,
648,995,Mottagen skada 1/4,
648,996,Snabb HP-förlust,
648,997,Byte av kön,
650,1683,28,
650,1684,25,
24,12,Nej,
641,21,ABC,
641,22,Typ,
641,69,Ordna i alfabetisk ordning.,
641,91,Vapenaffär,
641,849,Ett vanligt svärd av stål.,
641,850,Ett svärd med tunn klinga. Används oftast för stötattacker.,
641,851,"En sorts sabel. Namnet betyder ""böjd som ett lejons svans"".",
641,852,Det föredragna svärdet hos orädda krigare.,
641,853,Böjt svärd med bred klinga.,
641,854,"Försett med stor parerplatta, förbättrar det bärarens försvar.",
641,855,"Heligt svärd som skingrar onda andar.
Sägs skära igenom immateriella odjur.",
641,856,"Svärd som sägs begrava vilda odjur med ett enda slag.
Av nedlagda odjur återstår bara minnet.",
641,857,Svärd som är utmärkt både för hugg och stöt.,
641,858,En sabel med rakt blad.,
641,859,Svärd begåvat med isens magi.,
641,860,"Svärd med klinga böjd som en månskära.
Sägs ha huggit huvudet av ett monster med ormslika hår.",
641,861,"Klinga som sägs ha begravt en vidrig spindel.
Insekter vrider sig vid dess beröring.",
641,862,Svärd vars skarpa egg är begåvad med blixtens kraft.,
641,863,"Svärd begåvat med isens magiska kraft.
Dess offer träffas av isande kyla.",
641,864,"Svärd som sägs krossa magisk kraft.
Inte ens den störste trollkarlen står emot det.",
641,865,Svärd som sägs bära eldens kraft.,
641,866,"Klinga så skarp att den skär flytande lotusblommor.
Växtlighet vissnar vid dess beröring.",
641,867,Svärd välsignat med helig kraft.,
641,868,"Klinga så snabb att den tycks vara en suddig strimma.
Inte ens offret vet hur många snitt som givits.",
641,869,"Svärd som en gång tillhörde sjöns riddare.
Sägs fånga kvinnors hjärtan.",
641,870,Långsvärd smitt av en okänd metall med platinaglans.,
641,871,"Ett svärd utan like. Men det är så mäktigt att bäraren
kommer att falla i mörker.",
641,872,"Svärd av ett helgon känt som Drakbane.
Anfaller med utomordentlig förstörelsekraft.",
641,873,Svärd smitt av en fallen meteorit.,
641,874,"Gudomligt svärd med kraften att skapa världar. Positiv kraft
omvandlas till negativ för att rena fiender.",
641,875,"Dess namn betyder gudbane, men i själva verket ligger
dess kraft i motsatt riktning.",
641,876,"Ett magiskt svart svärd som sägs ha hittats i magen
på draken Bloodbane.",
641,877,Svärd som sägs ha tillhört hjälten Helgi.,
641,878,"Svärd som ges åt en skurk som slår ihjäl änglar.
Inte ens de mäktigaste gudarna står emot det.",
641,879,Svärd som kan svingas med en eller två händer.,
641,880,"Ett tvåhandssvärd, nästan lika långt som en människas längd.",
641,882,Storsvärd begåvat med andarnas kraft.,
641,883,"Antikt svärd med skarp egg.
Inte ens rost kan göra den slö.",
641,884,Tvåhandssvärd med tung men mycket skarp klinga.,
641,886,"Storsvärd med flammeliknande tandad egg.
Ett svärd lika dödligt som dekorativt.",
641,887,"Ytterst tungt svärd, längre än bärarens längd.
Krossar fiender i deras rustning.",
641,888,Svärd som skär genom kött såväl som förvridna andar.,
641,889,"Svärd med otrolig kraft mot drakar.
Inte ens den starkaste draken står emot det.",
641,890,Älskat svärd av en av Villnores grundare.,
641,891,"Blå vågor visar sig ibland på storsvärdets klinga,
som om den andades.",
641,892,"Storsvärd uppkallat efter en älvakung som ledde tusentals
älvor i kriget mot demonerna.",
641,893,Kejserligt svärd smitt av älvor.,
641,894,"Svärd som ger bäraren högsta makt, draget ur en sten av en
riddare. Fäller fiender med ett enda slag.",
641,895,"Heimdalls horn, Bifrosts väktare.
Antar svärdsform i strid.",
641,896,Ett ohejdbart svärd som klyver vilken fiende som helst.,
641,897,Magiskt svärd som suger blodet av sitt offer.,
641,898,Storsvärd begåvat med en eldexplosions kraft.,
641,899,"Storsvärd med dåligt rykte.
Trots namnet bär det en svindlande kraft.",
641,900,"Ger sin innehavare seger, men till ett högt pris...",
641,901,"Lans som sägs stabilisera Asgård, gudarnas rike.
En av de fyra skatterna. Odins egendom.",
641,902,Stångvapen som bär gudarnas välsignelser.,
641,903,"Ett namn som härstammar från ord som betyder ""liten kung"".
Infattade basiliskens öga förstenar det den blickar på.",
641,904,"Stångvapen med halvmåneformad klinga i änden.
Begåvat med magisk kraft.",
641,905,Långt tungt spjut med en dinosaurietand fäst i änden.,
641,906,En typisk liten båge.,
641,907,Lättanvänd mekanisk båge som avfyrar en kort bult i hög hastighet.,
641,908,Båge byggd för långdistansanfall.,
641,909,En kraftfullare version av kortbågen.,
641,910,Armborst av de bästa materialen och det bästa hantverket.,
641,911,En kraftfullare version av armborstet.,
641,912,Sammansatt båge skapad av flera material.,
641,913,"Sägs att växtlighet vissnar vid beröring av pilar
som skjuts från denna båge.",
641,914,Förstorat armborst gjort för aggressiv strid.,
641,915,En typ av armborst.,
641,916,"Båge som krossar magisk kraft. Inte ens den störste
trollkarlen står emot dess pilar.",
641,917,Avancerad teknik låter bågen avfyra snabba skottsalvor.,
641,918,Båge som gått i arv bland älvorna.,
641,919,"Båge som avfyrar blixtrande pilar med enorm
förstörelsekraft.",
641,920,"Skjuter pilar med stormvindskraft. Pilar från denna båge
når högre förstörelsekraft.",
641,921,"Båge snidad ur en urholkad trädstam som fångat
ljusgudens ande.",
641,922,"Båge byggd för att skjuta pilar besatta med magiska
månkristaller.",
641,923,"Båge begåvad med helig kraft. Inte ens det orenaste
monstret står emot den.",
641,924,"Solens magiska sten som besegrade mörkrets gud.
Begåvad med ljusets guds magi.",
641,925,"Båge som krossar demoner.
Sägs stjäla offrets livskraft.",
641,926,"Namngiven efter den som kan förebåda annalkande fara.
Men kunskapen gör honom inte mäktigare än faran.",
641,927,"En av de fyra skatterna. Sägs stabilisera andevärlden.
Attackkraften är proportionell mot bäraren.",
641,928,Vapnet av en hjälte som enligt somliga dödade en jätte.,
641,929,"Stav med en rubin i spetsen. Inuti rubinen fladdrar
en liten låga som ett hjärtslag.",
641,930,"Trollspö med kristall i spetsen.
Pulserar i 7 olika färger och är mycket vackert.",
641,931,"Stav grävd ur en öde kustby.
Bär en inskrift som hyllar den forntida havsguden.",
641,932,Stav prydd med oändlighetens symbol.,
641,933,Trollspö gjort av magisk metall.,
641,934,"Trollspö format som en lotusblomma.
För mystiska ceremonier.",
641,935,Trollspö format som en älva.,
641,936,Stav med drakars magiska kraft förseglad inuti.,
641,937,Smyckesprydd stav begåvad med helig kraft.,
641,938,Scepter med emblemet av en våg som bryts.,
641,939,Enhörningshorn omformat till en trollkarls spö.,
641,940,Scepter begåvat med eterns kraft.,
641,941,Stav med två sammantvinnade ormar.,
641,942,"Stav formad som en jätteorm.
Möjliggör stor magin Bleka lågan.",
641,943,"Stav med oändlig visdom förseglad inuti.
Möjliggör stor magin Fantoms förstörelse.",
641,946,"Klo som förstärker kraften av Brahms, odödas herre.
Sägs suga offrens blod.",
641,947,"Ett fruktansvärt vapen som kraftigt förstärker Brahms',
odödas herres förmågor. Sägs suga offrens blod.",
641,948,"Vapen särskilt för Brahms, odödas herre.
Sägs suga offrens blod.",
641,1051,Denna kristall släpper lös en eldattack i området.,
641,1052,Denna kristall släpper lös en isattack i området.,
641,1053,Denna kristall släpper lös en jordattack i området.,
641,1054,Denna kristall släpper lös en blixtattack i området.,
641,1055,Denna kristall släpper lös en helig attack i området.,
641,1056,Denna kristall släpper lös en mörkerattack i området.,
641,1057,Denna kristall träffar slumpmässigt en del av en fiende.,
641,1058,Denna ädelsten släpper lös en magisk eldattack.,
641,1059,"Denna ädelsten släpper lös en magisk isattack.
Kan frysa fienden.",
641,1061,"Denna ädelsten släpper lös en magisk jordattack.
Kan förgifta fienden.",
641,1062,"Denna ädelsten släpper lös en magisk helig attack.
Kan tysta fienden.",
641,1063,"Denna ädelsten släpper lös en magisk mörkerattack.
Kan förvirra fienden.",
641,1064,Denna ädelsten träffar slumpmässigt en del av en fiende.,
641,1065,"Speciellt renat vatten.
Orsakar 10 000 poängs skada på ett monster.",
641,1067,Kan förvirra en fiende.,
641,1068,Omvandlar fiender inom räckhåll till magiska kristaller.,
641,1069,"Ett hemligt elixir som läker krigares sår.
Återställer 300 HP.",
641,1070,"Ett hemligt elixir sammansatt av en apotekare.
Återställer 1500 HP.",
641,1071,"Ett hemligt elixir bryggt av en häxa.
Återställer 5000 HP.",
641,1072,"Ett hemligt elixir skapat av en vis man.
Återställer allt HP.",
641,1073,"En magisk tinktur som sägs vara bryggd av dvärgar.
Återställer 300 HP till hela gruppen.",
641,1074,"En magisk tinktur som sägs vara blandad av älvor.
Återställer 1500 HP till hela gruppen.",
641,1075,"En magisk tinktur som sägs vara rörd av andar.
Återställer 5000 HP till hela gruppen.",
641,1076,"En magisk tinktur som sägs vara skapad av en gudinna.
Återställer allt HP till hela gruppen.",
641,1077,"En dryck som botar gift, förvirring, tystnad, frysning,
förlamning, förstening och svimning.",
641,1078,"En dryck som botar gift, förvirring, tystnad, frysning,
förlamning, förstening och svimning. Återställer även 50% av HP.",
641,1079,"En dryck som botar gruppen från gift, förvirring, tystnad,
frysning, förlamning, förstening och svimning. Återställer även 99% av HP.",
641,1080,"En katalysator fylld med heliga mirakel.
Kan återuppliva den som fallit medvetslös.",
641,1081,"Vatten renat genom bön.
Kan bota någons förbannelse.",
641,1082,"En helig artefakt som botar förbannelse.
Till skillnad från heligt vatten kan den användas många gånger.",
641,1083,"Äpplen som sägs ge evig ungdom.
Kan bota svaghet.",
641,1084,"Ett mystiskt mineral som botar svaghet.
Till skillnad från Iduns äpplen kan det användas många gånger.",
641,1085,"En sten som känner vägen hem.
Botar hela gruppen från statusbesväret överföring.",
641,1086,"Botar hela gruppen från statusbesväret överföring.
Till skillnad från en aspektsten kan den användas många gånger.",
641,1087,Ökar tillfälligt resistansen mot eldmagi.,
641,1088,Ökar tillfälligt resistansen mot ismagi.,
641,1089,Ökar tillfälligt resistansen mot jordmagi.,
641,1090,Ökar tillfälligt resistansen mot blixtmagi.,
641,1091,"Skyddar bäraren från vilket anfall som helst, en enda gång.",
641,1092,Ökar tillfälligt gruppens resistans mot eldmagi.,
641,1093,Ökar tillfälligt gruppens resistans mot ismagi.,
641,1094,Ökar tillfälligt gruppens resistans mot jordmagi.,
641,1095,Ökar tillfälligt gruppens resistans mot blixtmagi.,
641,1096,"Skyddar varje gruppmedlem från vilket anfall som helst, en enda gång.",
641,1097,En dryck som tillfälligt skyddar hela gruppen från statusbesvär.,
641,1098,Återställer AP på bekostnad av gruppens HP.,
641,1099,Ökar tillfälligt ATK.,
641,1100,Ökar tillfälligt RDM och RST.,
641,1101,Ökar tillfälligt MAG.,
641,1102,Minskar tillfälligt AP-förbrukningen med 20%.,
641,1117,Fördubblar erfarenhet och OTH som erhålls när den används under strid.,
641,1118,Låter bäraren urskilja fiendens förmågor och svaga punkter.,
641,1119,"Låter bäraren urskilja fiendens förmågor och svaga punkter.
Till skillnad från glasögonen kan den användas många gånger.",
641,1120,Kopplar loss gruppen från striden.,
641,1420,"En växt som blommar i en mängd vita och gyllene blommor.
Kan bota gift.",
641,1422,"Ett dokument som sägs vägleda läsaren till den enda sanna
vägen. Kan bota förvirring under strid.",
641,1423,"En dikt skriven av Bragi, poesins gud.
Kan bota tystnad under strid.",
641,1424,"Vatten samlat från Midgårds berg.
Kan bota frysning under strid.",
641,1425,"En ört med frukter vita som pärlor.
Kan bota förlamning under strid.",
641,1426,"Ett fågelägg ruvat av en padda.
Kan bota förstening under strid.",
641,1437,"Smalt långsvärd specialiserat för stötattacker.
Dess vapen är ingraverat med Dipans kungliga sigill.",
641,1526,"En karta över norr med Dipan och Solde i centrum.
Möjliggör genvägar till destinationer.",
641,1527,"En karta över väster med Villnore i centrum.
Möjliggör genvägar till destinationer.",
641,1528,"En karta över öster med Crell Monferaigne i centrum.
Möjliggör genvägar till destinationer.",
641,1529,"Svärd som används av den nuvarande valkyrian, Hrist.
Jagar hjältars själar och för dem till Valhalla.",
641,1530,"Svärdets namn betyder ""hög och ren"". Det gavs bara till de
främsta av de riddare som svurit kungen trohet.",
641,1539,Båge given av en gud åt en tapper krigare.,
641,1540,"Stav gjord av ett legendariskt metall.
Ger sin innehavare enorm kraft.",
641,1542,"Klinga namngiven efter sköldfridens dam.
Ett enda svep skingrar allt mörker.",
641,1573,För dem som vunnit stridsjungfruns ynnest.,
641,1574,Ett svärd som gör farväl enkelt.,
641,1575,Storsvärd vars namn syftar på dess makt att besegra det onda.,
641,1576,"Svärdet känt för att slakta drakar, nu nytt och förbättrat!
Inte ens den starkaste draken står emot det.",
641,1577,"Svärd som bär de odödas förbannelse.
Sägs suga blodet av fienden det attackerar.",
641,1582,Svärd som näres av de förtrycktas ångest.,
641,1600,"I strid verkar HP-läkande besvärjelser och föremål på hela gruppen,
men den återställda mängden HP minskar kraftigt.",
641,1601,"Kan bryta fiendens försvar.
Flera utrustade ger ingen kumulativ effekt.",
641,1602,Kan utlösa en motattack vid undvikande.,
641,1603,10% av attackskadan omvandlas till HP.,
641,1604,Kan omvandla utdelad skada till HP.,
641,1605,Kan återställa hälften av skadan av en fiendattack.,
641,1606,"I strid halveras tiden att återhämta sig från statusbesvär.
Effekten av Bota status.",
641,1607,Ökar chansen att blockera.,
641,1608,Kan upphäva magisk skada.,
641,1609,Kan reflektera magi.,
641,1610,Fördubblar HIT under strid.,
641,1611,"ATK ökar vid varje miss.
Effekten upphör när attackläget avslutas.",
641,1612,"Chansen för kritisk träff ökar vid varje miss.
Effekten upphör när attackläget avslutas.",
641,1613,"Orsakar att normala anfall missar, men kritiska träffar och vissa
särskilda anfall träffar säkert.",
641,1614,"Skadan mot fienden ökar, men varje anfall minskar HP med
5% av maxvärdet.",
641,1615,En del av skadan mot fienden omvandlas till HP.,
641,1616,"Ökad skada mot fienden så länge HP är max.
Vid skada upphör effekten.",
641,1618,"I strid ler lyckan till dig när alla siffror i ditt HP-värde är
lika. Ju högre siffra, desto större tur.",
641,1619,Under strid förbättras karaktärens attribut när HP sjunker.,
641,1620,Under strid ökar kraften i särskilda anfall när HP sjunker.,
641,1622,"Giftskada läker istället offret, men bara i strid.",
641,1623,"När du lider av gift under strid ökar MAG.
Den kritiska rangen ökar också.",
641,1624,"Under svaghet i strid ökar skadan mot fiender.
Chansen för kritiska träffar ökar också.",
641,1628,"ATK ökar under tystnad.
Chansen för kritiska träffar ökar också.",
641,1632,"När karaktären är på gränsen till döden får hela gruppen första
hjälpen, utom den döende karaktären själv.",
641,1633,"Alla attribut ökar när du drabbas av något besvär.
Effekten sker endast i strid.",
641,1634,"Kritisk skada fördubblas. Men om anfallet inte besegrar fienden
får karaktären själv skadan.",
641,1635,Ökar max-HP med 10%.,
641,1636,"Ökar max-HP med 3%.
Förstärks genom länkning.",
641,1637,"Ökar max-HP med 5%.
Förstärks genom länkning.",
641,1638,Ökar ATK med 15%.,
641,1639,"Ökar ATK med 3%.
Förstärks genom länkning.",
641,1640,"Ökar ATK med 5%.
Förstärks genom länkning.",
641,1641,Ökar MAG med 15%.,
641,1642,"Ökar MAG med 3%.
Förstärks genom länkning.",
641,1643,"Ökar MAG med 5%.
Förstärks genom länkning.",
641,1644,Ökar HIT med 15%.,
641,1645,"Ökar HIT med 3%.
Förstärks genom länkning.",
641,1646,"Ökar HIT med 5%.
Förstärks genom länkning.",
641,1647,Ökar AVD med 20%.,
641,1648,"Ökar AVD med 3%.
Förstärks genom länkning.",
641,1649,"Ökar AVD med 5%.
Förstärks genom länkning.",
641,1650,Ökar RDM med 15%.,
641,1651,"Ökar RDM med 3%.
Förstärks genom länkning.",
641,1652,"Ökar RDM med 5%.
Förstärks genom länkning.",
641,1653,Ökar RST med 20%.,
641,1654,"Ökar RST med 3%.
Förstärks genom länkning.",
641,1655,"Ökar RST med 5%.
Förstärks genom länkning.",
641,1656,Ökar skadan på särskilda anfall med 20%.,
641,1657,Ökar skadan på särskilda anfall med 30%.,
641,1658,"Ökar skadan på särskilda anfall med 5%.
Förstärks genom länkning.",
641,1659,"Ökar chansen för kritisk träff.
Varje extra utrustad ger kumulativ effekt.",
641,1660,Garanterad kritisk träff.,
641,1666,Kan förgifta målet.,
641,1667,"40% chans att upphäva gift under strid.
Förstärks genom länkning.",
641,1668,Fullständigt skydd mot gift.,
641,1671,Kan förlama målet.,
641,1672,"40% chans att upphäva förlamning under strid.
Förstärks genom länkning.",
641,1673,Upphäver förlamning fullständigt.,
641,1674,Ytterst sällan orsakar det plötslig död för målet.,
641,1675,Kan orsaka plötslig död för målet.,
641,1676,"40% chans att upphäva plötslig död från fiendens anfall.
Förstärks genom länkning.",
641,1677,Upphäver plötslig död från fiendens anfall fullständigt.,
641,1680,Kan tysta målet.,
641,1681,"40% chans att upphäva tystnad under strid.
Förstärks genom länkning.",
641,1682,Upphäver tystnad fullständigt.,
641,1686,"40% chans att upphäva förbannelse under strid.
Förstärks genom länkning.",
641,1687,Upphäver förbannelse fullständigt.,
641,1690,Kan förvirra målet.,
641,1691,"40% chans att upphäva förvirring under strid.
Förstärks genom länkning.",
641,1692,Upphäver förvirring fullständigt.,
641,1700,Kan förstena målet.,
641,1701,"40% chans att upphäva förstening under strid.
Förstärks genom länkning.",
641,1702,Upphäver förstening fullständigt.,
641,1705,Kan få målet att svimma.,
641,1706,"40% chans att upphäva svimning under strid.
Förstärks genom länkning.",
641,1707,Upphäver svimning fullständigt.,
641,1710,Kan frysa målet.,
641,1711,"40% chans att upphäva frysning under strid.
Förstärks genom länkning.",
641,1712,Upphäver frysning fullständigt.,
641,1720,Kan försvaga målet.,
641,1721,"40% chans att upphäva svaghet under strid.
Förstärks genom länkning.",
641,1722,Upphäver svaghet fullständigt.,
641,1725,"Kan orsaka gift, förvirring, tystnad, frysning, förlamning,
svimning eller förstening på målet.",
641,1726,"40% chans att upphäva gift, förvirring, tystnad, frysning, förlamning,
svimning eller förstening i strid. Förstärks genom länkning.",
641,1728,Chans att teleportera fiendens mål ut ur striden.,
641,1730,"Orsakar 3% extra eldskada vid anfall.
Förstärks genom länkning.",
641,1731,"Orsakar 5% extra eldskada vid anfall.
Förstärks genom länkning.",
641,1732,"Eldskada minskas med 3%.
Förstärks genom länkning.",
641,1733,"Eldskada minskas med 5%.
Förstärks genom länkning.",
641,1734,"3% chans att dränera fiendens hälsa med eldskada och lägga
till den i eget HP. Förstärks genom länkning.",
641,1735,"5% chans att dränera fiendens hälsa med eldskada och lägga
till den i eget HP. Förstärks genom länkning.",
641,1736,"Orsakar 3% extra isskada vid anfall.
Förstärks genom länkning.",
641,1737,"Orsakar 5% extra isskada vid anfall.
Förstärks genom länkning.",
641,1738,"Isskada minskas med 3%.
Förstärks genom länkning.",
641,1739,"Isskada minskas med 5%.
Förstärks genom länkning.",
641,1740,"3% chans att dränera fiendens hälsa med isskada och lägga
till den i eget HP. Förstärks genom länkning.",
641,1741,"5% chans att dränera fiendens hälsa med isskada och lägga
till den i eget HP. Förstärks genom länkning.",
641,1742,"Orsakar 3% extra blixtskada vid anfall.
Förstärks genom länkning.",
641,1743,"Orsakar 5% extra blixtskada vid anfall.
Förstärks genom länkning.",
641,1744,"Blixtskada minskas med 3%.
Förstärks genom länkning.",
641,1745,"Blixtskada minskas med 5%.
Förstärks genom länkning.",
641,1746,"3% chans att dränera fiendens hälsa med blixtskada och lägga
till den i eget HP. Förstärks genom länkning.",
641,1747,"5% chans att dränera fiendens hälsa med blixtskada och lägga
till den i eget HP. Förstärks genom länkning.",
641,1748,"Orsakar 3% extra jordskada vid anfall.
Förstärks genom länkning.",
641,1749,"Orsakar 5% extra jordskada vid anfall.
Förstärks genom länkning.",
641,1750,"Jordskada minskas med 3%.
Förstärks genom länkning.",
641,1751,"Jordskada minskas med 5%.
Förstärks genom länkning.",
641,1752,"3% chans att dränera fiendens hälsa med jordskada och lägga
till den i eget HP. Förstärks genom länkning.",
641,1753,"5% chans att dränera fiendens hälsa med jordskada och lägga
till den i eget HP. Förstärks genom länkning.",
641,1754,"Orsakar 3% extra helig skada vid anfall.
Förstärks genom länkning.",
641,1755,"Orsakar 5% extra helig skada vid anfall.
Förstärks genom länkning.",
641,1756,"Helig skada minskas med 3%.
Förstärks genom länkning.",
641,1757,"Helig skada minskas med 5%.
Förstärks genom länkning.",
641,1758,"Orsakar 3% extra mörkerskada vid anfall.
Förstärks genom länkning.",
641,1759,"Orsakar 5% extra mörkerskada vid anfall.
Förstärks genom länkning.",
641,1760,"Mörkerskada minskas med 3%.
Förstärks genom länkning.",
641,1761,"Mörkerskada minskas med 5%.
Förstärks genom länkning.",
641,1762,"Orsakar stor skada mot odjurstypen fiender.
Effekt av kritisk färdighet (Odjursbane).",
641,1763,"Orsakar stor skada mot växttypen fiender.
Effekt av kritisk färdighet (Örtsbane).",
641,1764,"Orsakar stor skada mot insektstypen fiender.
Effekt av kritisk färdighet (Insektsbane).",
641,1765,"Orsakar stor skada mot magitypen fiender.
Effekt av kritisk färdighet (Magiurbane).",
641,1766,"Orsakar stor skada mot oheliga fiender.
Effekt av kritisk färdighet (Oheligt renare).",
641,1767,"Orsakar stor skada mot fjälltypen fiender.
Effekt av kritisk färdighet (Fjällkrossare).",
641,1768,"Orsakar stor skada mot kroppslösa fiender.
Effekt av kritisk färdighet (Spökbane).",
641,1769,"Orsakar stor skada mot jättetypen fiender.
Effekt av kritisk färdighet (Jättebane).",
641,1770,"Orsakar stor skada mot draktypen fiender.
Effekt av kritisk färdighet (Drakbane).",
641,1771,"Orsakar stor skada mot demonstypen fiender.
Effekt av kritisk färdighet (Demonbane).",
641,1772,"Orsakar stor skada mot gudstypen fiender.
Effekt av kritisk färdighet (Gudbane).",
641,1773,10% chans att orsaka förvirring hos fienden vid anfall.,
