resource,message_id,translated,notes
648,570,,
648,480,Serafisk port,
648,313,Valhallasalen,
648,249,Vördade Drakens palats,
648,390,Ravinens grottor,
648,423,Yggdrasil,
648,187,Dipans slott,
648,453,Lezard Valeths torn,
648,689,,
648,160,Kungliga underjordsgången,
24,22,Ingen,
648,672,,
648,222,Surts vulkangrottor,
648,114,,
641,1035,Dubbelvind,
648,360,Urskogen,
648,237,Crawsus skogsruiner,
648,200,Serdbergs bergsruiner,
648,299,Andarnas skog,
641,87,Crell Monferaigne,
648,212,Audoula-templet vid sjön,
648,104,,
648,373,Chateau Obsession,
648,179,Den förlorade skogen,
648,382,Turgengruvan,
641,86,Villnore,
648,140,Kalstad,
650,1679,Okänd,
648,564,Sukavias ravin,
648,127,Coriander,
648,1004,RDM 1/2,
648,548,Sahmaöknen,
648,552,Kythenaslätten,
648,560,Drakkryptan,
641,1523,,
647,1034,Trikorståg,
648,556,Asgård,
641,138,Drakbane,
643,66,NV,
643,67,/,
650,1610,Bågskytt,
641,193,Blodigt knogjärn,
647,1056,Riktat irrbloss,
648,932,Kan inte få föremål,
648,954,Stridsmeny inaktiverad,
648,1000,Ingen HP-läkning,
648,1001,ATK 150%,
648,1002,RDM 200%,
648,1003,ATK 3/4,
650,1637,Lätt krigare,
650,1647,Tung krigare,
650,1611,Trollkarl,
647,1065,Stenpåbud,
647,1035,Dubbelvind,
641,141,Arectaris,
641,150,Gungnir,
641,300,Flammkristall,
641,302,Jordkristall,
641,304,Helig kristall,
641,305,Skuggkristall,
641,307,Flammsten,
641,309,Åsksten,
641,320,Häxans arkanum,
641,321,Vismannens arkanum,
641,322,Dvärgtinktur,
641,323,Fetinktur,
641,324,Andetinktur,
641,325,Gudinnans tinktur,
641,606,Soljuvel,
641,772,Jade-förseglingspung,
641,773,Rosen-förseglingspung,
641,774,Azur-förseglingspung,
641,775,Karta över nordländerna,
641,776,Karta över västländerna,
641,777,Karta över östländerna,
641,787,Gudomlig tidsgivare,
641,881,En typ av tvåhandsfattat storsvärd.,
647,1189,"Ett hoppande, skärande anfall upp i luften.
Ökning till särskild attackmätare: 3 <0065> 3 träffar",
648,311,Bifrost,
650,1850,År 581,
641,98,Långsvärd,
641,99,Rapir,
641,100,Shamshir,
641,101,Vikingasvärd,
641,102,Falksvärd,
641,103,Vallonsvärd,
641,104,Karsnaut,
641,105,Sabeltandssabel,
641,106,Pallasch,
641,107,Sinclairsabel,
641,108,Frostbane,
641,109,Harpe,
641,110,Spindelkrigare,
641,111,Blixtegg,
641,112,Istappssvärd,
641,113,Runban,
641,114,Flammbaselard,
641,115,Lotusskäraren,
641,116,Heligt svärd,
641,117,Solskur,
641,118,Arondight,
641,119,Silvans svärd,
641,120,Gram,
641,121,Ascalon,
641,122,Månfalx,
641,123,Förnyad blick,
641,124,Dainslef,
641,125,Demon Svärd Levantine,
641,126,Helgis svärd,
641,127,Änglabane,
641,128,Bastardsvärd,
641,129,Tvåhandssvärd,
641,130,Slagsvärd,
641,131,Elementegg,
641,132,Screp,
641,133,Claymore,
641,134,Hrunting,
641,135,Flamberge,
641,136,Zweihänder,
641,137,Fåfängansbane,
641,139,Kraadicator,
641,140,Stora gadden,
641,142,Durandal,
641,143,Caliburn,
641,144,Gjallarhorn,
641,145,Claiomh Solais,
641,146,Vampyrsvärd,
641,147,Glödsvärd,
641,148,Demon Svärd Nefarious,
641,149,Tyrfing,
