resource,message_id,translated,notes
648,570,,
648,480,,
648,313,,
648,249,,
648,390,,
648,423,,
648,187,,
648,453,,
648,689,,
648,160,,
24,22,,
648,672,,
648,222,,
648,114,,
641,1035,,
648,360,,
648,237,,
648,200,,
648,299,,
641,87,,
648,212,,
648,104,,
648,373,,
648,179,,
648,382,,
641,86,,
648,140,,
650,1679,,
648,564,,
648,127,,
648,1004,,
648,548,,
648,552,,
648,560,,
641,1523,,
647,1034,,
648,556,,
641,138,,
643,66,,
643,67,,
650,1610,,
641,193,,
647,1056,,
648,932,,
648,954,,
648,1000,,
648,1001,,
648,1002,,
648,1003,,
650,1637,,
650,1647,,
650,1611,,
647,1065,,
647,1035,,
641,141,,
641,150,,
641,300,,
641,302,,
641,304,,
641,305,,
641,307,,
641,309,,
641,320,,
641,321,,
641,322,,
641,323,,
641,324,,
641,325,,
641,606,,
641,772,,
641,773,,
641,774,,
641,775,,
641,776,,
641,777,,
641,787,,
641,881,,
647,1189,,
648,311,,
650,1850,,
641,98,,
641,99,,
641,100,,
641,101,,
641,102,,
641,103,,
641,104,,
641,105,,
641,106,,
641,107,,
641,108,,
641,109,,
641,110,,
641,111,,
641,112,,
641,113,,
641,114,,
641,115,,
641,116,,
641,117,,
641,118,,
641,119,,
641,120,,
641,121,,
641,122,,
641,123,,
641,124,,
641,125,,
641,126,,
641,127,,
641,128,,
641,129,,
641,130,,
641,131,,
641,132,,
641,133,,
641,134,,
641,135,,
641,136,,
641,137,,
641,139,,
641,140,,
641,142,,
641,143,,
641,144,,
641,145,,
641,146,,
641,147,,
641,148,,
641,149,,
641,151,,
641,152,,
641,153,,
641,154,,
641,155,,
641,156,,
641,157,,
641,158,,
641,159,,
641,160,,
641,161,,
641,162,,
641,163,,
641,164,,
641,165,,
641,166,,
641,167,,
641,168,,
641,169,,
641,170,,
641,171,,
641,172,,
641,173,,
641,174,,
641,175,,
641,176,,
641,177,,
641,178,,
641,179,,
641,180,,
641,181,,
641,182,,
641,183,,
641,184,,
641,185,,
641,186,,
641,187,,
641,188,,
641,189,,
641,190,,
641,191,,
641,192,,
641,194,,
641,195,,
641,196,,
641,197,,
641,198,,
641,199,,
641,201,,
641,202,,
641,203,,
641,204,,
641,205,,
641,206,,
641,207,,
641,208,,
641,209,,
641,210,,
641,211,,
641,212,,
641,213,,
641,214,,
641,215,,
641,216,,
641,217,,
641,218,,
641,219,,
641,220,,
641,221,,
641,222,,
641,223,,
641,224,,
641,225,,
641,226,,
641,227,,
641,228,,
641,229,,
641,230,,
641,231,,
641,232,,
641,233,,
641,234,,
641,235,,
641,236,,
641,237,,
641,238,,
641,239,,
641,240,,
641,241,,
641,242,,
641,243,,
641,244,,
641,245,,
641,246,,
641,247,,
641,248,,
641,249,,
641,250,,
641,251,,
641,252,,
641,253,,
641,254,,
641,255,,
641,256,,
641,257,,
641,258,,
641,259,,
641,260,,
641,261,,
641,262,,
641,263,,
641,264,,
641,265,,
641,266,,
641,267,,
641,268,,
641,269,,
641,270,,
641,271,,
641,272,,
641,273,,
641,274,,
641,275,,
641,276,,
641,277,,
641,278,,
641,279,,
641,280,,
641,281,,
641,282,,
641,283,,
641,284,,
641,285,,
641,286,,
641,287,,
641,288,,
641,289,,
641,290,,
641,291,,
641,292,,
641,293,,
641,294,,
641,295,,
641,296,,
641,297,,
641,298,,
641,299,,
641,301,,
641,303,,
641,306,,
641,308,,
641,310,,
641,311,,
641,312,,
641,313,,
641,314,,
641,315,,
641,316,,
641,317,,
641,318,,
641,319,,
641,326,,
641,327,,
641,328,,
641,329,,
641,330,,
641,331,,
641,332,,
641,333,,
641,334,,
641,335,,
641,336,,
641,337,,
641,338,,
641,339,,
641,340,,
