resource,message_id,translated,notes
31,1,Game Design,
31,2,,
31,5,Programador Principal,
31,6,,
31,9,Programador Chefe de P&D,
31,10,,
31,13,Direção de Arte,
31,14,,
31,17,Direção de FMV,
31,18,,
31,21,Direção de Eventos,
31,22,,
31,25,Roteiro,
31,26,,
31,29,Som,
31,30,,
31,33,Música,
31,34,,
31,37,"Direção
",
31,38,,
31,1024,Programadores de Batalha,
31,1025,,
31,1033,,
31,1037,,
31,1041,,
31,1048,Programador de Menu,
31,1049,,
31,1056,Programador de Ferramentas,
31,1057,,
31,1064,Programador de P&D,
31,1065,,
31,1080,Concepção,
31,1081,,
31,1085,,
31,1093,,
31,1097,,
31,1101,,
31,1116,Roteiro de Eventos,
31,1117,,
31,1121,,
31,1125,,
31,1129,,
31,1133,,
31,1137,,
31,1141,,
31,1145,,
31,1160,Design & Modelagem de Cenário,
31,1161,,
31,1165,,
31,1173,,
31,1177,,
31,1181,,
31,1185,,
31,1189,,
31,1193,,
31,1197,,
31,1201,,
31,1205,,
31,1209,,
31,1213,,
31,1217,,
31,1221,,
31,1236,Design & Modelagem de Personagens,
31,1237,,
31,1245,,
31,1249,,
31,1253,,
31,1257,,
31,1261,,
31,1265,,
31,1269,,
31,1273,,
31,1277,,
31,1292,Efeitos Visuais,
31,1293,,
31,1301,,
31,1305,,
31,1309,,
31,1313,,
31,1328,Animação 3D,
31,1329,,
31,1337,,
31,1341,,
31,1345,,
31,1349,,
31,1353,,
31,1357,,
31,1361,,
31,1365,,
31,1369,,
31,1384,FMV,
31,1385,,
31,1393,,
31,1397,,
31,1401,,
31,1405,,
31,1409,,
31,1413,,
31,1417,,
31,1432,Assistentes de Produção,
31,1433,,
31,1437,,
31,1452,,
31,1453,,
31,1457,,
31,1461,,
31,2000,Músicos,
31,2004,,
31,2005,,
31,2008,,
31,2009,,
31,2012,,
31,2013,,
31,2016,,
31,2017,,
31,2024,,
31,2025,,
31,2028,,
31,2029,,
31,2032,,
31,2033,,
31,2036,,
31,2037,,
31,2040,,
31,2041,,
31,2048,,
31,2049,,
31,2060,Pessoal de Gravação,
31,2064,Produtor de Gravação,
31,2065,,
31,2068,Direção de Gravação,
31,2069,,
31,2076,Estúdio de Gravação,
31,2077,,
31,2080,Engenheiro de Gravação,
31,2081,,
31,2084,Engenheiro Assistente,
31,2085,,
31,2092,Estúdio de Masterização,
31,2093,,
31,2096,Engenheiro de Masterização,
31,2097,,
31,2108,Som,
31,2112,,
31,2117,,
31,2124,,
31,2126,,
31,2128,,
31,2130,,
31,2140,Estúdio de Captura de Movimento,
31,2144,,
31,2148,,
31,2150,,
31,2156,,
31,2158,,
31,2160,,
31,2162,,
31,2164,,
31,2166,,
31,2176,Modelo de Movimento,
31,2180,,
31,2184,,
31,2186,,
31,2188,,
31,2190,,
31,2192,,
31,2194,,
31,2196,,
31,2198,,
31,2200,,
31,2212,Modelagem de Cenário & Personagens,
31,2216,,
31,2220,,
31,2222,,
31,2224,,
31,2232,,
31,2234,,
31,2236,,
31,2238,,
31,2240,,
31,2242,,
31,2244,,
31,2246,,
31,2248,,
31,2250,,
31,2252,,
31,2254,,
31,2256,,
31,2258,,
31,2260,,
31,2262,,
31,2264,,
31,2266,,
31,2268,,
31,2280,FMV(Final),
31,2284,,
31,2288,,
31,2290,,
31,2296,,
31,2298,,
31,2300,,
31,2302,,
31,2304,,
31,2316,Animação 3D,
31,2320,,
31,2324,,
31,2326,,
31,2332,,
31,2334,,
31,2336,,
31,2338,,
31,2340,,
31,2348,,
31,2353,,
31,2360,,
31,2364,,
31,2366,,
31,2368,,
31,2370,,
31,2372,,
31,2380,,
31,2384,,
31,2386,,
31,2388,,
31,2390,,
31,2400,Roteiro,
31,2404,,
31,2409,,
31,2428,,
31,2432,Gerente de Garantia de Qualidade,
31,2433,,
31,2440,Gerente Assistente de QA,
31,2441,,
31,2448,Coordenador Sênior de QA,
31,2449,,
31,2456,,
31,2457,,
31,2461,,
31,2468,Coordenador de QA,
31,2469,,
31,2476,Time de QA,
31,2477,,
31,2481,,
31,2485,,
31,2489,,
31,2493,,
31,2497,,
31,2501,,
31,2505,,
31,2509,,
31,2513,,
31,2517,,
31,2521,,
31,2528,Tradutores de QA,
31,2529,,
31,2533,,
31,2540,Direção de Localização & QA,
31,2541,,
31,2548,<808A:6666663F0000803F>Diretor de Comunidade & Serviços,
31,2549,,
31,2556,Gerente Sênior Administrativo,
31,2557,,
31,2564,Gerente da Central de Atendimento,
31,2565,,
31,2572,Supervisores da Central,
31,2573,,
31,2577,,
31,2584,Atendentes da Central,
31,2585,,
31,2589,,
31,2596,,
31,2597,,
31,2601,,
31,2605,,
31,2612,Marketing de Produto,
31,2613,,
31,2617,,
31,2621,,
31,2625,,
31,2632,Coordenação de Desenvolvimento,
31,2633,,
