resource,message_id,translated,notes
63,6,"Vocês são viajantes, certo?
Bem-vindos a Dipan. <PART>
---
Vocês devem estar exaustos da viagem.
Uma noite por aqui faria bem a vocês!",
63,8,"Essa pintura mostra a Floresta dos Espíritos, lar dos elfos. <PART>
---
Dentro das névoas confusas da floresta estão Yggdrasil e os portões para os céus.",
63,34,"Vai ficar?
Temos um quarto com vista disponível.",
63,35,Bem-vindo. Gostaria de um quarto?,
63,36,"Ora, hóspedes procurando quarto?",
63,37,"Vocês são viajantes, certo? Vão ficar?",
63,38,"Saudações. Vocês parecem
estar procurando quarto. Acertou?",
63,39,"É uma honra recebê-los.
Reservo seu quarto?",
63,40,"Que pena.
Volte se mudar de ideia.",
63,41,"Por favor, visitem-nos novamente
quando tiverem chance.",
63,42,Droga. E eu já estava animado.,
63,43,"Sigam seu caminho, sem vadiagem.",
63,44,"Bem, é sua perda.
Está perdendo um ótimo serviço.",
63,45,"Se a oportunidade surgir,
volte a nos honrar.",
63,46,"Deixe a canção das ondas
ser seu convite ao sono.",
63,47,"Por favor, aproveite a estadia.",
63,48,"Então vai ficar mesmo?
Descanse!",
63,49,"Acabei de trocar os lençóis.
Vai dormir como um bebê!",
63,50,"Café da manhã equilibrado por nossa conta!
Durma bem.",
63,51,"Devem estar exaustos.
Por favor, fiquem à vontade.",
63,52,"Volte em breve!
Que as bênçãos do mar estejam com vocês.",
63,53,"Obrigada pela preferência.
Se cuidem.",
63,54,Passem aqui quando estiverem pela área.,
63,55,"Descansou bem, não é?
Cuidado lá fora!",
63,56,"Hehe, dormiu bem? Volte sempre!",
63,57,"Confio que descansaram bem.
Esperamos servi-los de novo em breve.",
63,58,"Ahn, parece que falta dinheiro.",
63,59,"Receio que seria impossível permitir
que fiquem sem pagar a taxa devida.",
63,60,"Ora, isso não serve. Vocês não podem pagar.",
63,61,"Não é o bastante! Que história é essa?
Isso é um negócio, sabiam!",
63,62,"Hmm... Parece que falta um pouco.
Voltem quando tiverem o dinheiro!",
63,63,"Receio que precisamos do pagamento total
para alocar os quartos.",
63,1,Sair,not displayed by the event script
63,5,Falar,not displayed by the event script
63,7,Verificar,
63,31,Diária: <PART> OTH,not displayed by the event script
63,32,Sim,not displayed by the event script
63,33,Não,not displayed by the event script
63,64,Dipan,not displayed by the event script
63,65,Dono da Pousada,not displayed by the event script
