resource,message_id,translated,notes
121,5,"O Castelo Sagrado de Crell Monferaigne está
adiante. Apenas pessoal autorizado!",
121,6,"O Castelo Sagrado de Crell Monferaigne está
adiante. Entrada sob pena de morte!",
121,11,"Supostamente há um grande tesouro
por aqui. Dragão... Globo, ou algo assim. <PART>
---
Não que eu saiba de nada! Você vai ter
que explorar as masmorras pra descobrir.",
121,12,"Chama-se Globo do Dragão, então deve
estar em algum lugar relacionado a dragões.",
121,13,"Sem dúvida estamos em Crell Monferaigne.
Os guardas aqui são malvados, malvados, malvados... <PART>
---
Os cidadãos são finos demais para gente como nós.
Não é lugar para aventureiros.",
121,14,"As notícias sobre Dipan são tristes,
mas aqui estão comemorando. <PART>
---
Agora não terão Dipan olhando por cima
do ombro quando quiserem expandir.",
121,15,"O garoto da casa ao lado foi recrutado,
então todos celebramos a honra, mas... <PART>
---
Eu apenas...
Rezo para que não haja mais guerras.",
121,16,"Tudo que podemos fazer é desejar as bênçãos
dos deuses aos recrutados.",
121,17,"A expansão trará prosperidade, mas se
meu marido ou filho fosse enviado à batalha... <PART>
---
Não me importa se vencemos ou perdemos, só
quero eles de volta. Sou egoísta?",
121,18,"A segurança dos que você ama
é a maior das recompensas...",
121,19,"Como é Asgard, o lugar
onde dizem que os deuses vivem? <PART>
---
As dimensões diferem do nosso mundo?
Sei o que dizem na teologia, mas...",
121,20,"Ensinaram que os escolhidos pela
Donzela de Batalha se tornam soldados dos deuses. <PART>
---
A guerra é sem fim até no mundo dos deuses,
então onde podemos encontrar paz?",
121,21,"Nosso país está em alerta temporário.
Personagens suspeitos, fiquem fora!",
121,22,"Nosso país está em alerta temporário.
Personagens suspeitos serão trespassados!",
121,23,"Recentemente, tudo que se ouve são rumores sombrios
sobre Dipan sob ataque e tal. <PART>
---
Alguns dizem que é a ira dos deuses.
Se for verdade, estão fadados ao fracasso.",
121,24,"O clérigo proclamou que o ataque
a Dipan foi a ira dos deuses. <PART>
---
Se for o caso, um país piedoso como
Crell Monferaigne deveria estar seguro.",
121,25,"Parece horrível! Uma luz brilhou
no céu antes de Dipan ser atacada. <PART>
---
Segundo o clérigo, era o fogo
da ira dos deuses. Dipan foi longe demais.",
121,26,"Dizem que Dipan pesquisava
uma forma de se opor aos deuses. <PART>
---
O Rei Barbarossa se desviou do caminho
da humanidade com seu esquema grandioso.",
121,27,"A princesa estava viva todo esse tempo. Ela
apareceu bem na execução do rei... <PART>
---
Se for verdade, é terrivelmente triste. Acho
que não resta mais nada pra ela.",
121,28,"Quem liderou o ataque a Dipan foi
uma valquíria de armadura negro-azulada. <PART>
---
Então os deuses realmente fulminaram Dipan.
Se opor aos deuses é mais que tolo.",
121,29,"A queda de Dipan vem bem na hora
a favor das pessoas daqui. Estão todos animados. <PART>
---
Mas ei, se a militarização significa
um trabalho pra mim, não vou reclamar!",
121,30,"Eu já viajei a Dipan, sabe.
Era um lugar belo e charmoso. <PART>
---
Não sei dessa pesquisa, mas
lembro que o rei era um bom homem.",
121,31,"A guerra é para espalhar os ensinamentos dos deuses.
O rei e o clérigo chamam de ""guerra santa"". <PART>
---
Se nosso país governasse o continente, uma
tragédia como a de Dipan não aconteceria.",
121,32,"Para que a tragédia de Dipan nunca se repita,
um país piedoso deve governar o mundo. <PART>
---
Em tempos assim, todos devemos fazer nossos
sacrifícios.",
121,33,"Na verdade, pensar no meu marido
ou filho indo à guerra me parte por dentro. <PART>
---
Mas se vai espalhar os ensinamentos dos deuses,
é um sacrifício que devo fazer.",
121,34,"Dipan caiu porque esqueceram de
adorar, amar e temer os deuses. <PART>
---
De agora em diante, nosso país governará
o continente no lugar de Dipan.",
121,2,Casa,
121,3,Pousada,
121,4,Casa,
121,7,Saída,
121,8,Sair de Crell Monferaigne?,
121,9,Sim,
121,10,Não,
121,35,Crell Monferaigne <PART> Portões do Castelo,
121,665,,
121,2825,Soldado,
121,2826,Aventureira,
121,2827,Habitante,
