resource,message_id,translated,notes
243,394,Jessica <PART> entrou para o grupo.,
243,429,Alm <PART> entrou para o grupo.,
243,432,Woltar <PART> entrou para o grupo.,
243,260,"Se houver alguma maneira de lhe ser útil,
será um prazer.",
243,295,"Então quer a minha ajuda, é?",
243,298,"Piso outra vez neste chão?
O destino é uma dama curiosa.",
243,302,A alma de um feiticeiro emana do cajado.,
243,306,"A materialização é impossível
sem a Silmeria...",
243,303,Realizar a materialização?,
243,304,Sim,
243,305,Não,
243,307,Ruínas do Monte Serdberg,
243,434,,
243,469,,
243,472,,
