resource,message_id,translated,notes
167,4,"Sobre os Einherjar <PART> Vários einherjar que nunca foram levados para Valhalla habitam o corpo de Alicia.
Suas psiques enfraqueceram, mas eles podem ser materializados ao tocarem relíquias espalhadas. <PART>
---
 <PART> Sobre os Einherjar <PART> A alma de um corpo recém-materializado é instável e se dissipa se ficar longe de sua hospedeira, Alicia. <PART>
---
 <PART> Sobre os Einherjar <PART> Para serem revividos como humanos, os einherjar precisam alcançar um nível que permita sua libertação. 
<PART>
Verifique a tela de status para saber em que nível um einherjar pode ser libertado. <PART>
---
 <PART> Sobre os Einherjar <PART> Após devolverem seu poder a Alicia, os einherjar libertados começam uma nova vida como humanos. 
 
 <PART>
Se tiver sorte, você poderá vê-los novamente algum dia.",
167,2747,Jessica <PART> entrou para o grupo.,
167,2748,Richelle <PART> entrou para o grupo.,
167,2752,Sylphide <PART> entrou para o grupo.,
167,2587,"Se houver alguma maneira de lhe ser útil,
será um prazer.",
167,2588,"Enquanto eu viver, você terá a minha espada.",
167,2592,Eu daria a minha vida pela paz neste mundo.,
167,2626,A alma de um guerreiro leve emana da espada.,
167,2633,"A materialização é impossível
sem a Silmeria...",
167,3,,
167,2630,Realizar a materialização?,
167,2631,Sim,
167,2632,Não,
167,2634,Passagem Subterrânea Real,
167,2787,,
167,2788,,
167,2792,,
