resource,message_id,translated,notes
1289,6,Não se importe comigo... vai!,
1289,8,Não vai ser assim...,
1289,1,Eu só... fui um peso pra você.,
1289,9,É aqui que acaba...,
1289,5,,
1289,10,Não!,
1289,11,Por que me segura!?,
1289,12,Porque só existe você!,
1289,13,Tanto quem pode salvar Midgard quanto a quem entrego meus sentimentos...,
1289,2,...é você.,
1289,7,...Por favor... vai!,
1289,3,Mais à frente há um oco numa árvore grande onde ninguém chega.,
1289,4,...Vem comigo.,
1289,2733,Valeu pela ajuda...,
1289,2736,...É a primeira vez na vida que um elfo me trata tão bem.,
1289,2732,Muito obrigada.,
1289,2735,...Roussalier.,
1289,2737,Obrigada Roussalier.,4
1289,2734,...Se cuida.,
1289,2752,,
1289,2753,,
1289,2754,,
