resource,message_id,translated,notes
45,2,"Os navios não vão navegar para Dipan por um tempo...  
Tem que ser duro com a galera de lá também. <PART>  
---  
Mas conhecendo o Rei Barbarossa, ele vai fazer alguma coisa sobre isso.",
45,3,Alguns dizem que o Rei Barbarossa é o maior governante de todos os tempos de Dipan.,
45,5,"Consigo perceber que você é novo pelo seu equipamento.
Então, aceite o conselho de um profissional como eu... <PART>
---
Fora da cidade, você vai encontrar um monte de monstros e todo tipo de criatura. <PART>
---
Se você encontrar alguma coisa enquanto luta com eles, por que não experimenta e vê como funciona? <PART>
---
Aposto que vai achar algo útil, com certeza. Também tente combinar e misturar as coisas.",
45,4,"Alguns conselhos de um viajante experiente, novato:  
Você vai encontrar baús de tesouro dentro das ruínas, <PART>  
---  
mas alguns deles têm armadilhas. Você abre e flechas saem voando ou eles explodem! <PART>  
---  
Leva um tempinho para disparar, então fique atento e você vai se dar bem. <PART>  
---  
Agora, eu sou a favor de guardar o próprio tesouro,  
mas quem colocou essas armadilhas é doido!",
45,6,Ainda não tive notícias do Dipan. Espero que nada tenha acontecido com o castelo.,
45,7,"Vim todo esse caminho até Solde, e nem consigo ir para Dipan. Que azar o meu.",
45,8,"Eu naveguei até aqui vindo de Dipan recentemente.
Nunca imaginei que seria o último navio. <PART>
---
Pensando bem, algo parecia
estranho no ar ao redor do Castelo de Dipan. <PART>
---
Eu me pergunto se algo aconteceu lá dentro...
ou talvez o pior ainda esteja por vir?",
45,9,"Algo aconteceu no castelo, ou algo vai acontecer... Intrigante.",
45,10,"Por pouco! Se eu tivesse perdido aquele último barco, eu estaria em perigo agora mesmo!",
45,11,Como isso pôde acontecer com Dipan? O que o Rei Barbarossa estava fazendo?,
45,12,"O navio ainda não está navegando?  
O quê? A Dipan está em ruínas? Sério? <PART>  
---  
Não...ninguém me falou nada.  
Quando tudo isso aconteceu?",
45,13,Dipan foi destruída em uma única noite. Eu... eu não fazia ideia.,
45,1,Sair,
45,15,Adquirido <PART> Frasco Bourgogne,
45,354,,
45,2757,Dama,
45,2758,Aventureiro,
