resource,message_id,translated,notes
1253,17,"Sabe, você é bem forte para o seu tamanho.",
1253,1,É minha missão.,
1253,18,"Que missão é essa?
Se importaria de me contar mais?",
1253,19,"Tenho que achar o Orbe do Dragão antes dos
deuses e levá-lo de volta ao meu país.",
1253,2,É basicamente isso.,
1253,3,"Bem, parece caça ao tesouro pra mim.",
1253,4,Estamos tentando evitar a guerra com os deuses!,
1253,5,"Razões nobres para um prêmio nobre.
Vocês estão acima de ladrões de túmulos como nós.",
1253,20,Não acredito que vocês sejam ladrões.,
1253,6,"Vocês são nossos aliados, e portanto aliados
de Dipan.",
1253,7,"Pode ser mentira, mas ainda é bom
ouvir.",
1253,8,"Apenas diga ""obrigado"".",
1253,9,"Hmph. Mercenários só querem dinheiro.
Elogios não compram nada.",
1253,10,"Bem, Alicia é a princesa de Dipan.",
1253,11,"Mostre-se útil e talvez te contratem
por um bom salário algum dia.",
1253,21,Sério?,
1253,13,Você não parece surpresa.,
1253,14,E-eu não estou.,
1253,22,Ela tem um certo ar.,
1253,16,Eu quase sabia que ela era da realeza.,
1253,2752,,
1253,2753,,
1253,2754,,
1253,2755,,
1253,2756,,
