resource,message_id,translated,notes
599,393,Jessica <PART> gick med i gruppen.,
599,416,Lylia <PART> gick med i gruppen.,
599,419,Millidia <PART> gick med i gruppen.,
599,258,"Om jag kan vara till någon nytta
gör jag det gärna.",
599,281,"Jag hade aldrig trott att jag åter
skulle vandra dessa trakter...",
599,284,Strid? Det är jag inte rädd för...,
599,299,En bågskytts tankar strömmar från bågen...,
599,304,"Materialiseringen är omöjlig
utan Silmeria...",
599,301,Materialisera?,
599,302,Ja,
599,303,Nej,
599,305,Turgen Gruva,
599,391,Erhöll <PART> Dvärgelixir,
599,433,Jessica,
599,456,Lylia,
599,459,Millidia,
