resource,message_id,translated,notes
371,389,Lwyn <PART> gick med i gruppen.,
371,390,Jessica <PART> gick med i gruppen.,
371,394,Crescent <PART> gick med i gruppen.,
371,252,Äntligen min tur? Jag har väntat evigheter.,
371,253,"Om jag kan vara till någon nytta
gör jag det gärna.",
371,257,Ehlen... var är Ehlen?,
371,292,En lätt krigares tankar strömmar från svärdet...,
371,299,"Materialiseringen är omöjlig
utan Silmeria...",
371,296,Materialisera?,
371,297,Ja,
371,298,Nej,
371,300,Vördade Drakens sal,
371,386,Erhöll <PART> Apotekarens Hemlighet,
371,387,Erhöll <PART> Union Plume,
371,388,Erhöll <PART> Älvaelixir,
371,429,Lwyn,
371,430,Jessica,
371,434,Crescent,
