resource,message_id,translated,notes
37,6,"För ett tag sedan hörde jag talas om strider i närheten av Crell Monferaigne. <PART>
---
Så fort Dipan tar blicken från dem passar inkräktarna på att slå till. <PART>
---
Så länge Dipan inte patrullerar världen kan ingen nation vara oförberedd.",
37,7,Midgard är trygg så länge Dipan finns. Till och med gudarna måste respektera deras makt.,
37,8,Ska gudarna verkligen attackera? Det här håller på att gå helt över styr.,
37,9,"Alla skingrades och flydde, precis som spindelungar från ett krossat bo. <PART>
---
Min son och hans fru sa att jag skulle lämna Solde, men vart kan jag ta vägen i min ålder? <PART>
---
Jag är för trött för att börja om på annan ort, så jag ser den här staden till dess sista dag.",
37,10,"Förr var det så högljutt att man inte kunde sova, men nu är det här stället som en spökstad.",
37,29,Ser hungrig ut...,
37,13,Ät på!,
37,30,"Förlåt...
Jag har ingen mat att ge dig.",
37,15,"Hmm...
Okej... Tack.",
37,17,"Hmm...
Okej... Tack.",
37,19,"Hmm...
Okej... Tack.",
37,21,"Hmm...
Okej... Tack.",
37,32,"Mjaauuustande!
Mjau kan prata katt? <PART>
---
Det var en mjau nyhet! Jag har aldrig träffat
någon som dig i egen mjau person! <PART>
---
Det är så ensamt när alla
människor ger sig av. <PART>
---
Mat är så svårt att hitta!
Mjau har inget, eller hur?",
37,33,"Mjau kan prata katt! Fisk! Fisk! Jag vill ha fisk! <PART>
---",
37,43,Vilken kallhjärtad mjau människa!,
37,38,Här ska du ha!,
37,40,Perfekt! Tacka mjau!,
37,41,"Så ledsen...
Jag har ingen mat till dig.",
37,42,Mjau! Hjälp mjaaau!,
37,2,Kapell,
37,3,Hus,
37,4,Hus,
37,5,Solde <PART> Kapelltorget,
37,11,Erhöll <PART> Skaldjur,
37,12,Erhöll <PART> Skaldjur,
37,14,Erhöll <PART> Jagad Mus,
37,16,Erhöll <PART> Svanslös Ödla,
37,18,Erhöll <PART> Olycksfågel,
37,20,Erhöll <PART> Kattbajs,
37,22,Ge den skaldjur?,
37,23,Ja.,
37,24,Nej.,
37,34,Ge den skaldjur?,
37,35,Ja.,
37,36,Nej.,
37,37,Erhöll <PART> Skaldjur,
37,39,Erhöll <PART> Skaldjur,
37,44,Erhöll <PART> Salomons Ring,
37,45,Erhöll <PART> Salomons Ring,
37,384,Solde,
37,2792,Matrona,
37,2793,Katt,
