resource,message_id,translated,notes
361,387,Jessica <PART> gick med i gruppen.,
361,397,Gerald <PART> gick med i gruppen.,
361,398,Guilm <PART> gick med i gruppen.,
361,400,Ehlen <PART> gick med i gruppen.,
361,253,"Om jag kan vara till någon nytta
gör jag det gärna.",
361,263,Jag ska använda min återvunna kraft för er.,
361,264,"För Dipans prinsessa drar jag
gärna mitt svärd än en gång.",
361,266,Om min kraft kan hjälpa er gör jag det.,
361,293,En tung krigares tankar strömmar från svärdet...,
361,299,"Materialiseringen är omöjlig
utan Silmeria...",
361,296,Materialisera?,
361,297,Ja,
361,298,Nej,
361,300,Vördade Drakens sal,
361,427,Jessica,
361,437,Gerald,
361,438,Guilm,
361,440,Ehlen,
