resource,message_id,translated,notes
1269,1,"Hur känns det att ha en guds kraft
och ande inom sig...?",
1269,8,...Varför frågar du så plötsligt?,
1269,2,"Åh, jag blev bara nyfiken.",
1269,3,Länge var det en plåga.,
1269,12,"Mina föräldrar älskade mig inte. Jag
förstöttes, föraktades... och drevs till slut
från riket.",
1269,10,För mig var det bara en förbannelse.,
1269,9,...Jaså.,
1269,11,Men nu <PART> är det annorlunda.,
1269,4,"Utan Silmeria kan jag inte rädda
Midgård eller mitt hemland...",
1269,13,...och mitt eget öde.,
1269,14,...Förlåt mig.,
1269,7,Jag borde inte ha frågat...,
1269,2752,,
1269,2753,,
