resource,message_id,translated,notes
589,47,"Vad är det för framsteg inom magin
om man ska bry sig om etiken! <PART>
---
Rentav helandets konst trotsar natursätter.",
589,49,"Dröm eller verklighet, syn eller sanning?
I grunden är dröm dröm och syn syn. <PART>
---
Men ibland blir dröm verklighet och syn verklighet...
Så också detta nya liv är en bit av en dröm.",
589,87,"Så jag får göra allt själv.
De andra är verkligen odugliga.",
589,89,"Vad är det med det där blicken?
Lugna dig, inte jag heller förstår allt jag säger.",
589,127,"Jag har studerat de många magier som
idag blivit vanliga... <PART>
---
De teorier jag utvecklade i mitt förra liv
var tydligen inte fel. <PART>
---
Bra! Att jag fick veta ens detta
har gjort min uppväckelse värdefull.",
589,129,"Genom döden fick min själ tag i sanningens
nyckel. En själ som aldrig går under väg till gudarna. <PART>
---
Snart... snart har jag löst den fråga om livets
ursprung som alla trollkarlar grunnat på.",
589,167,"Ett människoliv räcker inte till för sanningens sökande.
Man förstår varför vissa vill bli odöda.",
589,169,"Att dö medan man bevarar bandet mellan kropp och ande
är nästan att göra sin ande evig, ett tomrum. <PART>
---
Om människans ande blir evig, med kropp, själ
och ande, blir man ett fulländat väsen... förmodligen. <PART>
---
Behåller man anden medan kropp och själ
upplöses och föds på nytt, <PART>
---
kommer man närmare sanningen för varje gång... eller?",
589,207,"Både gudar och odöda ser i slutändan sin
ande vittra sönder med tiden. <PART>
---
Utan Iduns äpplen kan inte ens gudarna
slå tiden. <PART>
---
Och en människa har en svagare ande
än både gudar och odöda. <PART>
---
En människa som strävar efter evigt liv
blir bara olycklig. Kom ihåg det.",
589,209,"Kropp, själ och ande är allt och
det är så här världen är beskaffad. <PART>
---
Gudar är väsen utan kropp vars eviga
själ och ande är ett. <PART>
---
Odöda är väsen som kastat bort sin själ
och styr kroppen med en stark ande. <PART>
---
Och människorna är väsen med svag ande som
förloras i döden och vars kropp bara bär en själ. <PART>
---
Så långt är jag säker... Rätt säkert!",
589,247,"Att människor blir odöda är nu löst. Att bli gud
lär ha en egen väg, inte sant? <PART>
---
Bara det att ingen av vägarna fängslar mig särskilt <PART>
---
Va? Att jag tar upp detta på
allvar får dig att skratta, är det så?",
589,249,"Kropp, själ och ande kan inte finnas var för sig.
Och inget väsen med alla tre finns. <PART>
---
En människa som funnit sin sanna ande, en odöd
med själ och en gud med kropp <PART>
---
Inget av dem kan finnas, för de skulle
förneka sig själva. <PART>
---
Om det finns ett undantag så är det vi,
eller hur, prinsessan Alicia?",
589,335,"Det här får du. Tack vare dig
kan jag fortsätta min forskning.",
589,337,"Just det, jag glömde.
Jag tänkte ge dig det här.",
589,375,"Inte ett steg framåt sedan jag levde.
Bara sidoeffekter och bisaker är lösta! <PART>
---
Vad sysslar de där andra magikerna med?",
589,377,"Under mina dagar som einherjar fick jag
en hypotes. <PART>
---
Bevisas den så förändras bandet mellan människor
och gudar. Lev tills dess.",
589,383,,
589,384,,
589,385,,
589,3,Turgen Gruva,
589,5,Utgång,
589,6,"Lämna Turgen Gruva?
(Förseglingsstenarna återställs.)",
589,7,Ja,
589,8,Nej,
589,388,Turgen Gruva,
589,389,Erhöll <PART> Överladdning,
589,422,Psoron,
589,424,Farant,
