resource,message_id,translated,notes
1377,2740,Se på detta med egna ögon!,
1377,2741,Woo!,
1377,2742,Det var en riktig välsignelse!,
1377,2743,Jag är besegrad...!,
1377,2744,Den är sannerligen värdig namnet som en av de Fyra Relikerna...,
1377,2746,"Du har min tacksamhet, Hrist Valkyria!",
1377,2745,Att jag så snabbt skulle få detta sken i min hand...,
1377,2747,Vilken kraft.,
1377,2748,Du är minsann ingen vanlig prinsessa...,
1377,2749,"Förresten, vilken färg var de?",
1377,2750,Ren <PART> vit.,
1377,2752,Hunden Hrist,
1377,2753,Alla,
1377,2754,Hunden Rufus,
1377,2755,Hunden Arngrim,
1377,2756,Hunden Oden,
1377,2757,Hunden Lezard,
