resource,message_id,translated,notes
255,410,Jessica <PART> gick med i gruppen.,
255,430,Phyress <PART> gick med i gruppen.,
255,438,Ehrde <PART> gick med i gruppen.,
255,273,"Om jag kan vara till någon nytta
gör jag det gärna.",
255,293,Ska jag ut får det bli i ung skepnad!,
255,301,Jag känner blodlukt... Detta lovar gott.,
255,314,En bågskytts tankar strömmar från bågen...,
255,319,"Materialiseringen är omöjlig
utan Silmeria...",
255,316,Materialisera?,
255,317,Ja,
255,318,Nej,
255,320,Audoulas vattentempel,
255,406,Erhöll <PART> Smord Kappa,
255,407,Erhöll <PART> Charge Break,
255,408,Erhöll <PART> Elixir,
255,450,Jessica,
255,470,Phyress,
255,478,Ehrde,
