resource,message_id,translated,notes
1195,37,"Linjetrafiken inställd idag!
Alla avgångar inställda på grund
av en olycka.",
1195,23,"Jag har sagt det tusen gånger. Det
finns inga planer på att återuppta tjänsten!",
1195,1,Ge mig en chans! Menar du att det inte finns några andra skepp?,
1195,2,Nej betyder nej!,
1195,3,( Detta är Hrist verk. ),
1195,4,"Så, vad ska vi göra?",
1195,5,"( Hon kanske lurar i närheten. Först
och främst <PART> ---- <PART> måste vi härifrån. )",
1195,36,Borde vi vänta någonstans tills de börjar segla igen?,
1195,35,( Vi har inte tid. Vi använder tunnelbanan. ),
1195,30,Vilken underjordisk väg?,
1195,6,( Håll ut! ),
1195,7,( Prata med mannen där borta och be honom att följa med oss. ),
1195,8,Vilken man?,
1195,31,"( Vem annars kan jag prata om?
Den där killen! )",
1195,10,Varför honom?,
1195,32,( Fråga mig senare. Gå bara. ),
1195,11,Jag kan inte.,
1195,34,( Gå bara och fråga honom. ),
1195,12,...?,
1195,13,Ursäkta...,
1195,14,Kan jag hjälpa dig?,
1195,15,"Jag, öhm, vet ett bra sätt att nå Dipan, och...",
1195,16,om du inte har något emot att komma...,
1195,17,med...mig.,
1195,33,Varför jag?,
1195,18,"Förlåt mig, jag presenterade mig inte.",
1195,19,"Jag är Alicia, prinsessa av kungariket Dipan.",
1195,20,...!,
1195,21,"Jag döljer min identitet av en anledning.
Det är absolut nödvändigt att jag återvänder till Dipan
omedelbart.",
1195,22,Jag behöver en eskort.,
1195,24,"När jag såg dig oberörd av uppståndelsen,
kunde jag säga att du var en man av hög kaliber.",
1195,28,"Självklart kommer du att få en lämplig ersättning.
Vill du följa med mig?",
1195,25,Låter rättvist.,
1195,26,Följ mig då.,
1195,29,"( Resten borde vara enkelt. Berätta inte mer för
honom än han behöver veta. )",
1195,27,Ja...,
1195,2755,Tjänsteman B,
1195,2756,Resenär,
1195,2757,,
1195,2758,,
1195,2759,,
