resource,message_id,translated,notes
1389,1,Lenneth!,
1389,2,"Själen återföds och kallas oräkneliga
gånger. Och bortom otaliga återfödelser
väntar själens undergång.",
1389,3,Sådan är kausalitetens kretslopp.,
1389,4,Hm...,
1389,5,"Tack, Alicia.",
1389,6,"Att se dig bli den modiga figur du är nu, i detta ögonblick,
är själva anledningen till att jag återföddes
i dig.",
1389,7,Jag kan känna det...,
1389,12,Alicia...,
1389,15,"Den där låga, dumma, okunniga mänskliga prinsessan
stjäl min kära Lenneth,",
1389,14,"och kastar min mödosamt förberedda
historia i kaos och oordning?",
1389,11,Du ska få betala!,
1389,13,Låt det ske!,
1389,8,Startar strid. Fortsätta?,
1389,9,Ja,
1389,10,Nej,
1389,1558,,
1389,2741,,
1389,2742,,
1389,2743,,
1389,2744,,
1389,2745,,
1389,2746,,
