resource,message_id,translated,notes
579,393,Jessica <PART> gick med i gruppen.,
579,429,Seluvia <PART> gick med i gruppen.,
579,258,"Om jag kan vara till någon nytta
gör jag det gärna.",
579,294,Jag ska stötta er så gott jag kan.,
579,300,En trollkarls tankar strömmar från staven...,
579,304,"Materialiseringen är omöjlig
utan Silmeria...",
579,301,Materialisera?,
579,302,Ja,
579,303,Nej,
579,305,Obsessionens herrgård,
579,391,Erhöll <PART> Silverfjäll,
579,433,Jessica,
579,469,Seluvia,
