resource,message_id,translated,notes
273,2743,Jessica <PART> gick med i gruppen.,
273,2768,Sophalla <PART> gick med i gruppen.,
273,2770,Arcana <PART> gick med i gruppen.,
273,2588,"Om jag kan vara till någon nytta
gör jag det gärna.",
273,2613,Ska vi slåss igen... Hur länge måste jag hålla i bågen?,
273,2615,"Okej, låt oss slåss tillsammans.",
273,2629,En bågskytts tankar strömmar från bågen...,
273,2634,"Materialiseringen är omöjlig
utan Silmeria...",
273,2631,Materialisera?,
273,2632,Ja,
273,2633,Nej,
273,2635,Surt-vulkanens grottor,
273,2783,Jessica,
273,2808,Sophalla,
273,2810,Arcana,
