resource,message_id,translated,notes
31,1,Speldesign,
31,2,,
31,5,Chefsprogrammerare,
31,6,,
31,9,Chefsprogrammerare för FoU,
31,10,,
31,13,Art Director,
31,14,,
31,17,FMV-regissör,
31,18,,
31,21,Evenemangsregissör,
31,22,,
31,25,Manus,
31,26,,
31,29,Ljud,
31,30,,
31,33,Musik,
31,34,,
31,37,Regissör,
31,38,,
31,1024,Stridsprogrammerare,
31,1025,,
31,1033,,
31,1037,,
31,1041,,
31,1048,Menyprogrammerare,
31,1049,,
31,1056,Verktygsprogrammerare,
31,1057,,
31,1064,FoU-programmerare,
31,1065,,
31,1080,Planering,
31,1081,,
31,1085,,
31,1093,,
31,1097,,
31,1101,,
31,1116,Evenemangsmanus,
31,1117,,
31,1121,,
31,1125,,
31,1129,,
31,1133,,
31,1137,,
31,1141,,
31,1145,,
31,1160,Bakgrundsdesign & modellering,
31,1161,,
31,1165,,
31,1173,,
31,1177,,
31,1181,,
31,1185,,
31,1189,,
31,1193,,
31,1197,,
31,1201,,
31,1205,,
31,1209,,
31,1213,,
31,1217,,
31,1221,,
31,1236,Karaktärsdesign & modellering,
31,1237,,
31,1245,,
31,1249,,
31,1253,,
31,1257,,
31,1261,,
31,1265,,
31,1269,,
31,1273,,
31,1277,,
31,1292,Visuella effekter,
31,1293,,
31,1301,,
31,1305,,
31,1309,,
31,1313,,
31,1328,3D-animation,
31,1329,,
31,1337,,
31,1341,,
31,1345,,
31,1349,,
31,1353,,
31,1357,,
31,1361,,
31,1365,,
31,1369,,
31,1384,FMV,
31,1385,,
31,1393,,
31,1397,,
31,1401,,
31,1405,,
31,1409,,
31,1413,,
31,1417,,
31,1432,Produktionsassistenter,
31,1433,,
31,1437,,
31,1452,Systemadministratörer,
31,1453,,
31,1457,,
31,1461,,
31,2000,Musiker,
31,2004,Bas,
31,2005,,
31,2008,Trummor,
31,2009,,
31,2012,,
31,2013,,
31,2016,Elgitarr,
31,2017,,
31,2024,Stråkar,
31,2025,,
31,2028,,
31,2029,,
31,2032,,
31,2033,,
31,2036,,
31,2037,,
31,2040,,
31,2041,,
31,2048,Noter,
31,2049,,
31,2060,Inspelningspersonal,
31,2064,Inspelningsproducent,
31,2065,,
31,2068,Inspelningsregissör,
31,2069,,
31,2076,Inspelningsstudio,
31,2077,,
31,2080,Inspelningstekniker,
31,2081,,
31,2084,Teknikerassistent,
31,2085,,
31,2092,Masteringsstudio,
31,2093,,
31,2096,Masteringtekniker,
31,2097,,
31,2108,Ljud,
31,2112,,
31,2117,,
31,2124,,
31,2126,,
31,2128,,
31,2130,,
31,2140,Motion-capture-studio,
31,2144,,
31,2148,,
31,2150,,
31,2156,,
31,2158,,
31,2160,,
31,2162,,
31,2164,,
31,2166,,
31,2176,Rörelsemodell,
31,2180,,
31,2184,,
31,2186,,
31,2188,,
31,2190,,
31,2192,,
31,2194,,
31,2196,,
31,2198,,
31,2200,,
31,2212,Modellering av bakgrund & karaktärer,
31,2216,,
31,2220,,
31,2222,,
31,2224,,
31,2232,,
31,2234,,
31,2236,,
31,2238,,
31,2240,,
31,2242,,
31,2244,,
31,2246,,
31,2248,,
31,2250,,
31,2252,,
31,2254,,
31,2256,,
31,2258,,
31,2260,,
31,2262,,
31,2264,,
31,2266,,
31,2268,,
31,2280,FMV (slut),
31,2284,,
31,2288,,
31,2290,,
31,2296,,
31,2298,,
31,2300,,
31,2302,,
31,2304,,
31,2316,3D-animation,
31,2320,,
31,2324,,
31,2326,,
31,2332,,
31,2334,,
31,2336,,
31,2338,,
31,2340,,
31,2348,,
31,2353,,
31,2360,,
31,2364,,
31,2366,,
31,2368,,
31,2370,,
31,2372,,
31,2380,,
31,2384,,
31,2386,,
31,2388,,
31,2390,,
31,2400,Manus,
31,2404,,
31,2409,,
31,2428,,
31,2432,Chef för kvalitetssäkring,
31,2433,,
31,2440,Biträdande QA-chef,
31,2441,,
31,2448,Seniorkoordinator för QA,
31,2449,,
31,2456,QA-medarbetare,
31,2457,,
31,2461,,
31,2468,QA-koordinator,
31,2469,,
31,2476,QA-team,
31,2477,,
31,2481,,
31,2485,,
31,2489,,
31,2493,,
31,2497,,
31,2501,,
31,2505,,
31,2509,,
31,2513,,
31,2517,,
31,2521,,
31,2528,QA-översättare,
31,2529,,
31,2533,,
31,2540,Lokaliserings- & QA-direktör,
31,2541,,
31,2548,<808A:6666663F0000803F>Community- & servicedirektör,
31,2549,,
31,2556,Senior driftchef,
31,2557,,
31,2564,Chef för informationscentralen,
31,2565,,
31,2572,Biträdande chefer vid informationscentralen,
31,2573,,
31,2577,,
31,2584,Representanter vid informationscentralen,
31,2585,,
31,2589,,
31,2596,PR,
31,2597,,
31,2601,,
31,2605,,
31,2612,Produktmarknadsföring,
31,2613,,
31,2617,,
31,2621,,
31,2625,,
31,2632,Projektkoordinering,
31,2633,,
31,2637,,
31,2641,,
31,2648,Marknadskommunikation,
31,2649,,
31,2653,,
31,2657,,
31,2661,,
31,2665,,
31,2672,Försäljning,
31,2673,,
31,2677,,
31,2681,,
31,2685,,
31,2689,,
31,2696,Verkställande direktör för försäljning & marknadsföring,
31,2697,,
31,2704,Senior Vice President,
31,2705,,
31,2712,"VP, juridiska frågor & General Council",
31,2713,,
31,2720,President & COO,
31,2721,,
31,2732,Inspelning av dialog (USA),
31,2736,,
31,2740,Producenter,
31,2741,,
31,2745,,
31,2752,Dubbningsregissör,
31,2753,,
31,2760,Inspelningsstudio,
31,2761,,
31,2768,Inspelningstekniker,
31,2769,,
31,2773,,
31,2784,Lokalisering,
31,2788,,
31,2792,Verksamhetschef,
31,2793,,
31,2800,Lokaliseringsdirektör,
31,2801,,
31,2808,Lokaliseringskoordinator,
31,2809,,
31,2816,Översättare,
31,2817,,
31,2821,,
31,2825,,
31,2832,,
31,2833,,
31,2840,Särskilt tack,
31,2841,,
31,2845,,
31,2856,Kvalitetssäkring,
31,2860,QA-koordinatorer,
31,2861,,
31,2868,Biträdande QA-koordinatorer,
31,2869,,
31,2876,QA-tekniska ingenjörer,
31,2877,,
31,2881,,
31,2888,QA-tekniska assistenter,
31,2889,,
31,2893,,
31,2900,QA-seniortestare,
31,2901,,
31,2905,,
31,2912,QA-testare,
31,2913,,
31,2917,,
31,2921,,
31,2925,,
31,2929,,
31,2933,,
31,2937,,
31,2941,...och all QA-personal,
31,2948,Särskilt tack,
31,2949,,
31,2953,,
31,2957,,
31,2964,QA-teknisk direktör,
31,2965,,
31,2972,QA-chef,
31,2973,,
31,2980,Verksamhetschef,
31,2981,,
31,2992,Klassificeringsavdelning,
31,2996,Chef,
31,2997,,
31,3004,Rådgivare,
31,3005,,
31,3009,,
31,3020,Försäljnings- & marknadsavdelningen,
31,3024,Senior Vice President,
31,3025,,
31,3032,Verksamhetschef,
31,3033,,
31,3040,Senior chef,
31,3041,,
31,3048,Försäljnings- & marknadspersonal,
31,3052,,
31,3054,,
31,3056,,
31,3058,,
31,3060,,
31,3062,,
31,3064,,
31,3066,,
31,3068,,
31,3070,,
31,3072,,
31,3074,,
31,3076,,
31,3078,,
31,3080,,
31,3092,PR-avdelningen,
31,3096,Senior Vice President,
31,3097,,
31,3104,PR-producent,
31,3105,,
31,3112,Reklam,
31,3113,,
31,3120,Kampanj,
31,3121,,
31,3128,Medie-PR-gruppen,
31,3129,,
31,3133,,
31,3137,,
31,3144,PR,
31,3145,,
31,3149,,
31,3156,Konstpersonal,
31,3157,,
31,3161,,
31,3168,Webbansvarig,
31,3169,,
31,3176,Fansitepersonal,
31,3177,,
31,3181,,
31,3185,,
31,3189,,
31,3193,,
31,3197,,
31,3204,Merchandisingpersonal,
31,3205,,
31,3209,,
31,3216,Särskilt tack,
31,3217,,
31,3224,Illustration,
31,3225,,
31,3229,,
31,3233,,
31,3237,,
31,3241,,
31,3252,Särskilt tack,
31,3253,,
31,3257,,
31,3276,Projektchef,
31,3277,,
31,3284,Projektassistenter,
31,3285,,
31,3289,,
31,3296,Medproducent,
31,3297,,
31,3304,Producent,
31,3305,,
31,3312,Exekutiv producent,
31,3313,,
31,3320,Utgivare,
31,3321,,
31,3332,,
31,3336,,
31,3337,,
31,3340,,
31,3341,,
31,3344,,
31,3345,,
31,3348,,
31,3349,,
31,3352,,
31,3353,,
31,3356,,
31,3357,,
31,3360,,
31,3361,,
31,3372,Utvecklat av,
31,3373,,
31,3408,Presenterat av,
31,3409,,
