resource,message_id,translated,notes
1255,36,Aaaaj!,
1255,2,Rufus!,
1255,3,"Snabbt! Ringen <PART> ---- <PART> sätt tillbaka den på hans
finger!",
1255,4,Vad hände just!?,
1255,5,"En kraftfull skyddsbarriär omger piedestalen,
men den borde aldrig skada
en människa...",
1255,6,"En guds kött. ""Gudarnas kärl""...",
1255,35,"Ja, vad du vill...",
1255,7,Jag antar att du visste hela tiden.,
1255,34,"Vad menar du? Det här gör
ingen mening för mig!",
1255,28,"Min kropp är en reserv
uteslutande för Odin.",
1255,9,"Ringen hindrar mig från att åldras. Den
håller mig ung så att han kan ta över mig
när han behöver.",
1255,10,"Så, vad hade hänt om du
inte hade satt tillbaka den?",
1255,11,"Jag har fått höra att min själ bara ska brinna
upp.",
1255,12,"Den här ringen håller mig vid liv <PART> ---- <PART> utan hopp
om återfödelse.",
1255,13,"Jag teg om din hemlighet, bara för att
du skulle avslöja den själv.",
1255,14,"Det är inget sätt att tala till honom. Han kämpar
ju för er skull!",
1255,15,Jaså?,
1255,29,"Du har kommit hela den här vägen för att du
behöver oss för att lyckas.",
1255,17,"Kan man inte dölja något för dig, va?",
1255,30,"Ja, jag har ett personligt intresse av
er framgång.",
1255,18,"Om du lyckas fälla Odin kan
min öde också förändras.",
1255,19,"Jag har fått nog <PART> ---- <PART> Jag har fått nog av
att leva som boskap i Andarnas
skog.",
1255,20,Din hemlighet är ute nu.,
1255,21,"Har du något problem med
att alla här får veta?",
1255,22,"Det finns inget öde i denna värld som är
oundvikligt. Vi är alla på din sida.",
1255,23,Skona mig din sympati.,
1255,31,"Klotet fördes i riktning mot
Kalstad.",
1255,37,O sorgliga gudaslavar...,
1255,24,Jag är faktiskt halvalv.,
1255,33,"Ja, jag är inte riktigt människa...",
1255,2758,,
1255,2759,,
1255,2760,,
1255,2761,,
1255,2762,,
1255,2763,,
1255,2764,,
1255,2765,,
1255,2766,,
1255,2366,,
1255,2367,,
1255,2368,,
1255,40,,
1255,41,,
1255,42,,
1255,43,,
1255,44,,
1255,2372,,
1255,2752,,
1255,2753,,
1255,2754,,
1255,2755,,
1255,2756,,
1255,2757,,
